"outer_iter","training_loss","delta_loss","relative_obj_change","oracle_gap_abs","oracle_gap_rel","local_norm","step_size","line_search_halvings","line_search_success","line_search_forced","armijo_lhs","armijo_rhs","inner_iters","inner_converged","admm_tol_used","direction_norm_fro","refinement_triggered","refinement_rounds","subproblem_attempts","stop_mode_hit","min_eig","max_eig","kappa","nnz_gamma_total","nnz_gamma_pen","gamma_pen_sparsity","nnz_omega_offdiag_upper","omega_offdiag_sparsity","elapsed_sec","path_index","lambda_gamma","lambda_Omega","solver_tol","case"
2,97.1107385655844,-0.344904943321637,0.00350315056638107,NA,NA,0.944083689527537,0.514381147985983,0,TRUE,FALSE,NA,NA,27,TRUE,1e-05,0.734578105265826,FALSE,0,1,NA,0.133259861237685,0.540333685990611,4.05473697009829,150,100,0.04,27,0.0220408163265306,0.0627849102020264,14,0.563245868531947,1.16438839565236,1e-04,"case_relative_change"
3,96.9915503871019,-0.119188178482517,0.00121483315919432,NA,NA,0.515767074634575,0.659731971181049,0,TRUE,FALSE,NA,NA,25,TRUE,1e-05,0.431983017632454,FALSE,0,1,NA,0.137885619178207,0.559828609621697,4.06009425027971,150,100,0.04,27,0.0220408163265306,0.0814869403839111,14,0.563245868531947,1.16438839565236,1e-04,"case_relative_change"
4,96.9722547968121,-0.0192955902897722,0.000196910756218753,NA,NA,0.198135497926381,0.834630141357722,0,TRUE,FALSE,NA,NA,20,TRUE,1e-05,0.17501520903562,FALSE,0,1,NA,0.140412757073446,0.569943176297852,4.05905551729697,150,100,0.04,27,0.0220408163265306,0.0967488288879395,14,0.563245868531947,1.16438839565236,1e-04,"case_relative_change"
5,96.9715633022241,-0.000691494588025421,7.05806546414119e-06,NA,NA,0.0368499583463798,0.964459700220127,0,TRUE,FALSE,NA,NA,13,TRUE,1e-05,0.0335006305876731,FALSE,0,1,"relative_change",0.141026638184357,0.572203132464319,4.05741170484618,150,100,0.04,27,0.0220408163265306,0.106509923934937,14,0.563245868531947,1.16438839565236,1e-04,"case_relative_change"
0,92.8522281941412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.141026638184357,0.572203132464319,4.05741170484618,150,100,0.04,27,0.0220408163265306,0,15,0.481838396230109,0.996096142901866,1e-04,"case_relative_change"
1,92.6374976520763,-0.214730542064942,0.00228796424119791,NA,NA,0.716617575350826,0.582540930699506,0,TRUE,FALSE,NA,NA,51,TRUE,1e-05,0.659905556523165,FALSE,0,1,NA,0.141559204484199,0.60026168988581,4.24035789175978,153,103,0.0412,31,0.0253061224489796,0.647114992141724,15,0.481838396230109,0.996096142901866,1e-04,"case_relative_change"
2,92.5834089744105,-0.0540886776657459,0.000577639076459734,NA,NA,0.337497899107673,0.747664725804176,0,TRUE,FALSE,NA,NA,23,TRUE,1e-05,0.332981061630632,FALSE,0,1,NA,0.142460777362583,0.618556173625715,4.34194018225382,154,104,0.0416,31,0.0253061224489796,0.66473913192749,15,0.481838396230109,0.996096142901866,1e-04,"case_relative_change"
3,92.578718047717,-0.00469092669356996,5.01256231737898e-05,NA,NA,0.0965218135145868,0.911974561449704,0,TRUE,FALSE,NA,NA,19,TRUE,1e-05,0.0994911539696052,FALSE,0,1,"relative_change",0.142906786861772,0.625273404929474,4.3753933501722,154,104,0.0416,31,0.0253061224489796,0.679758071899414,15,0.481838396230109,0.996096142901866,1e-04,"case_relative_change"
0,88.5771330898875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.142906786861772,0.625273404929474,4.3753933501722,154,104,0.0416,31,0.0253061224489796,0,16,0.412196969481073,0.85212763164655,1e-04,"case_relative_change"
1,88.3734978190193,-0.203635270868133,0.00227329524672098,NA,NA,0.695277685681955,0.589873864586221,0,TRUE,FALSE,NA,NA,50,TRUE,1e-05,0.708463333712319,FALSE,0,1,NA,0.141770431281438,0.655984478105289,4.62708952900798,159,109,0.0436,44,0.0359183673469388,0.644115924835205,16,0.412196969481073,0.85212763164655,1e-04,"case_relative_change"
2,88.3240598698101,-0.0494379492091923,0.000553161176586193,NA,NA,0.321519517879188,0.756704677056021,0,TRUE,FALSE,NA,NA,25,TRUE,1e-05,0.35067738696799,FALSE,0,1,NA,0.141780647859228,0.67554669293403,4.76473131653886,159,109,0.0436,44,0.0359183673469388,0.663206815719604,16,0.412196969481073,0.85212763164655,1e-04,"case_relative_change"
3,88.3200486512186,-0.00401121859151488,4.4906362265231e-05,NA,NA,0.0888726779017514,0.918381019465923,0,TRUE,FALSE,NA,NA,20,TRUE,1e-05,0.10115959921648,FALSE,0,1,"relative_change",0.14194620581378,0.682424516369712,4.80762773796848,159,109,0.0436,44,0.0359183673469388,0.679206848144531,16,0.412196969481073,0.85212763164655,1e-04,"case_relative_change"
0,84.45075330003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.14194620581378,0.682424516369712,4.80762773796848,159,109,0.0436,44,0.0359183673469388,0,17,0.352621009406314,0.728967284724337,1e-04,"case_relative_change"
1,84.2593550450339,-0.191398254996088,0.00223986621070572,NA,NA,0.671141161683586,0.598393494773687,0,TRUE,FALSE,NA,NA,48,TRUE,1e-05,0.745154283378903,FALSE,0,1,NA,0.138528964151946,0.715290197655735,5.16347034018942,170,120,0.048,51,0.0416326530612245,0.691076993942261,17,0.352621009406314,0.728967284724337,1e-04,"case_relative_change"
2,84.2148201505493,-0.0445348944845563,0.000522346133876253,NA,NA,0.304370129197717,0.766653557617939,0,TRUE,FALSE,NA,NA,30,TRUE,1e-05,0.360710751557351,FALSE,0,1,NA,0.137357853707417,0.735670193680043,5.3558655280613,170,120,0.048,51,0.0416326530612245,0.712852954864502,17,0.352621009406314,0.728967284724337,1e-04,"case_relative_change"
3,84.2114946211081,-0.00332552944119868,3.90252474314146e-05,NA,NA,0.0806590871117033,0.925361209586196,0,TRUE,FALSE,NA,NA,21,TRUE,1e-05,0.0994546852669994,FALSE,0,1,"relative_change",0.137184565818741,0.742441362153786,5.41198900709251,170,120,0.048,51,0.0416326530612245,0.728966951370239,17,0.352621009406314,0.728967284724337,1e-04,"case_relative_change"
0,80.4858510873138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.137184565818741,0.742441362153786,5.41198900709251,170,120,0.048,51,0.0416326530612245,0,18,0.301655726463164,0.623607640995718,1e-04,"case_relative_change"
1,80.3054434196201,-0.180407667693686,0.0022139753746988,NA,NA,0.648525153283132,0.606602815861464,0,TRUE,FALSE,NA,NA,52,TRUE,1e-05,0.780293554065871,FALSE,0,1,NA,0.131565977409555,0.77712150103718,5.90670564182454,179,129,0.0516,64,0.0522448979591837,0.646605968475342,18,0.301655726463164,0.623607640995718,1e-04,"case_relative_change"
2,80.265049121231,-0.0403942983891028,0.00049682157417956,NA,NA,0.28912793697971,0.775718197794157,0,TRUE,FALSE,NA,NA,35,TRUE,1e-05,0.369878377302857,FALSE,0,1,NA,0.129255130842056,0.798047601230452,6.17420442833819,179,129,0.0516,64,0.0522448979591837,0.673620939254761,18,0.301655726463164,0.623607640995718,1e-04,"case_relative_change"
3,80.2622498880895,-0.00279923314153052,3.44457201687608e-05,NA,NA,0.073906289831201,0.931179945092958,0,TRUE,FALSE,NA,NA,24,TRUE,1e-05,0.0979527475800174,FALSE,0,1,"relative_change",0.128754308836999,0.804655582743048,6.24954294742655,179,129,0.0516,64,0.0522448979591837,0.692617893218994,18,0.301655726463164,0.623607640995718,1e-04,"case_relative_change"
0,76.685401903292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.128754308836999,0.804655582743048,6.24954294742655,179,129,0.0516,64,0.0522448979591837,0,19,0.258056595837054,0.533475915939497,1e-04,"case_relative_change"
1,76.5176707696169,-0.167731133675105,0.00215910749723491,NA,NA,0.622308409858517,0.616405606926004,0,TRUE,FALSE,NA,NA,62,TRUE,1e-05,0.810266933603108,FALSE,0,1,NA,0.12289433149204,0.840901234407784,6.8424737268069,195,145,0.058,77,0.0628571428571429,0.619492053985596,19,0.258056595837054,0.533475915939497,1e-04,"case_relative_change"
2,76.4820553529656,-0.0356154166512681,0.00045944900430661,NA,NA,0.270749977481182,0.786936862263142,0,TRUE,FALSE,NA,NA,40,TRUE,1e-05,0.374057487366141,FALSE,0,1,NA,0.120616690321682,0.862063420560651,7.14713211133172,195,145,0.058,77,0.0628571428571429,0.647351980209351,19,0.258056595837054,0.533475915939497,1e-04,"case_relative_change"
