"path_index","lambda_gamma","lambda_Omega","method","outer_iters","inner_iters_total","converged","stop_reason","elapsed_sec","final_loss","solver_tol","case"
1,4.28601756969282,8.86040963730461,"Prox-Gradient",1,NA,TRUE,"PG stop modes reached: relative_change",0.00647687911987305,138.086023084596,1e-07,"case_relative_change"
2,3.66654767904032,7.57979029781112,"Prox-Gradient",7,NA,TRUE,"PG stop modes reached: relative_change",0.00480818748474121,138.031328520296,1e-07,"case_relative_change"
3,3.13661147302283,6.4842623886032,"Prox-Gradient",14,NA,TRUE,"PG stop modes reached: relative_change",0.00872516632080078,137.538010910452,1e-07,"case_relative_change"
4,2.68326840230086,5.54707413691853,"Prox-Gradient",18,NA,TRUE,"PG stop modes reached: relative_change",0.0105199813842773,136.31073664975,1e-07,"case_relative_change"
5,2.29544825067144,4.74534027718437,"Prox-Gradient",21,NA,TRUE,"PG stop modes reached: relative_change",0.0122499465942383,134.237599806856,1e-07,"case_relative_change"
6,1.96368081068312,4.05948321411427,"Prox-Gradient",18,NA,TRUE,"PG stop modes reached: relative_change",0.00994515419006348,131.372379698649,1e-07,"case_relative_change"
7,1.67986462997683,3.47275495603733,"Prox-Gradient",19,NA,TRUE,"PG stop modes reached: relative_change",0.0112130641937256,127.863966570974,1e-07,"case_relative_change"
8,1.4370691813531,2.97082814451621,"Prox-Gradient",37,NA,TRUE,"PG stop modes reached: relative_change",0.0178098678588867,123.902960734914,1e-07,"case_relative_change"
9,1.22936562574292,2.54144619357784,"Prox-Gradient",491,NA,TRUE,"PG stop modes reached: relative_change",0.285508155822754,119.64524592763,1e-07,"case_relative_change"
10,1.05168203547115,2.17412399528183,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.503082036972046,115.207220264264,1e-07,"case_relative_change"
11,0.899679542499283,1.85989188313518,"Prox-Gradient",282,NA,TRUE,"PG stop modes reached: relative_change",0.183521032333374,110.643216808825,1e-07,"case_relative_change"
12,0.769646387302891,1.5910766011778,"Prox-Gradient",947,NA,TRUE,"PG stop modes reached: relative_change",0.493889093399048,106.047221709879,1e-07,"case_relative_change"
13,0.658407281155739,1.3611139302077,"Prox-Gradient",787,NA,TRUE,"PG stop modes reached: relative_change",0.42455005645752,101.471319075803,1e-07,"case_relative_change"
14,0.563245868531947,1.16438839565236,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.519462823867798,96.9825240587936,1e-07,"case_relative_change"
15,0.481838396230109,0.996096142901866,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.501015186309814,92.5905556560552,1e-07,"case_relative_change"
16,0.412196969481073,0.85212763164655,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.513326168060303,88.3238418777845,1e-07,"case_relative_change"
17,0.352621009406314,0.728967284724337,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.516621828079224,84.215338619737,1e-07,"case_relative_change"
18,0.301655726463164,0.623607640995718,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.487972974777222,80.266909064012,1e-07,"case_relative_change"
19,0.258056595837054,0.533475915939497,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.484071969985962,76.4825028970504,1e-07,"case_relative_change"
20,0.220758967302882,0.456371176647336,"Prox-Gradient",458,NA,TRUE,"PG stop modes reached: relative_change",0.306992053985596,72.8787409415464,1e-07,"case_relative_change"
21,0.188852067456581,0.390410597088876,"Prox-Gradient",151,NA,TRUE,"PG stop modes reached: relative_change",0.115953207015991,69.5073595349569,1e-07,"case_relative_change"
22,0.161556759475561,0.333983481251,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.481198072433472,66.1898548058919,1e-07,"case_relative_change"
23,0.138206517322057,0.285711931439055,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.449979066848755,63.1088517246759,1e-07,"case_relative_change"
24,0.118231149797118,0.244417201296511,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.514281034469604,60.2013843388935,1e-07,"case_relative_change"
25,0.101142877001776,0.209090911915109,"Prox-Gradient",668,NA,TRUE,"PG stop modes reached: relative_change",0.38073205947876,57.4639767102949,1e-07,"case_relative_change"
26,0.0865244192055192,0.178870428159656,"Prox-Gradient",122,NA,TRUE,"PG stop modes reached: relative_change",0.1125168800354,54.9759192537786,1e-07,"case_relative_change"
27,0.0740188072633227,0.153017793920229,"Prox-Gradient",552,NA,TRUE,"PG stop modes reached: relative_change",0.296421051025391,52.5212461136181,1e-07,"case_relative_change"
28,0.0633206657610876,0.130901711910223,"Prox-Gradient",187,NA,TRUE,"PG stop modes reached: relative_change",0.14464807510376,50.3510507168303,1e-07,"case_relative_change"
29,0.054168756032011,0.111982127973692,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.470564842224121,48.0597687919044,1e-07,"case_relative_change"
30,0.0463395969512803,0.0957970434650741,"Prox-Gradient",376,NA,TRUE,"PG stop modes reached: relative_change",0.172679901123047,46.1263162759216,1e-07,"case_relative_change"
31,0.03964200773483,0.0819512336719061,"Prox-Gradient",591,NA,TRUE,"PG stop modes reached: relative_change",0.269349098205566,44.2608125930424,1e-07,"case_relative_change"
32,0.0339124394823833,0.0701065967948781,"Prox-Gradient",508,NA,TRUE,"PG stop modes reached: relative_change",0.273122072219849,42.5567682746636,1e-07,"case_relative_change"
33,0.0290109814653977,0.059973897816312,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.517371892929077,40.8744460223858,1e-07,"case_relative_change"
34,0.0248179446371843,0.0513057056500027,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.493016004562378,39.3555028289496,1e-07,"case_relative_change"
35,0.021230938937691,0.0438903511041895,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.489583015441895,37.9766362953569,1e-07,"case_relative_change"
36,0.0181623730234537,0.0375467581167345,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.504402875900269,36.7239109632229,1e-07,"case_relative_change"
37,0.0155373153684439,0.0321200220460756,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.482113122940063,35.5881566066153,1e-07,"case_relative_change"
38,0.0132916645058849,0.0274776270439327,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.499910116195679,34.5639941590585,1e-07,"case_relative_change"
39,0.0113705837300447,0.0235062101415248,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.476765155792236,33.6433156150722,1e-07,"case_relative_change"
40,0.00972716203487634,0.0201087930312938,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.507004976272583,32.8187226672551,1e-07,"case_relative_change"
41,0.00832126859087539,0.0172024139468184,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.472247123718262,32.0811548587705,1e-07,"case_relative_change"
42,0.0071185727875427,0.0147161018136279,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.478156089782715,31.4215853217506,1e-07,"case_relative_change"
43,0.00608970591180167,0.0125891432015631,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.486067056655884,30.8326770976981,1e-07,"case_relative_change"
44,0.00520954399133618,0.0107695997592715,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.488960027694702,30.3073240763042,1e-07,"case_relative_change"
45,0.00445659429055048,0.00921303992796748,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.465514898300171,29.8380928159906,1e-07,"case_relative_change"
46,0.0038124704779531,0.00788145396408534,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.469305038452148,29.4185291299937,1e-07,"case_relative_change"
47,0.00326144364904004,0.00674232577668861,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.489009141921997,29.0432816457616,1e-07,"case_relative_change"
48,0.00279005824107379,0.00576783891476746,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.466030836105347,28.708418335533,1e-07,"case_relative_change"
49,0.00238680346075426,0.00493419731537282,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.463807821273804,28.410501083147,1e-07,"case_relative_change"
50,0.00204183220135076,0.00422104422588818,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.457559823989868,28.145580973893,1e-07,"case_relative_change"
51,0.0017467205855129,0.00361096511106137,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.514844179153442,27.9104792298749,1e-07,"case_relative_change"
52,0.00149426226201944,0.00308906240624825,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.466737031936646,27.7017275028737,1e-07,"case_relative_change"
53,0.00127829243338299,0.00264259173273804,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.458884954452515,27.5165830477979,1e-07,"case_relative_change"
54,0.00109353731722829,0.0022606506918767,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.464286088943481,27.3523976141734,1e-07,"case_relative_change"
55,0.000935485365430906,0.00193391263863052,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.511226892471313,27.2068063924491,1e-07,"case_relative_change"
56,0.000800277096307539,0.00165439893358759,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.449582099914551,27.0756844718801,1e-07,"case_relative_change"
57,0.000684610849662435,0.00141528411200309,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.451696872711182,26.9510811339126,1e-07,"case_relative_change"
58,0.000585662163315752,0.00121072921229753,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.473271131515503,26.8420309144002,1e-07,"case_relative_change"
59,0.000501014802363725,0.00103573919404487,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.450195074081421,26.7485419386613,1e-07,"case_relative_change"
60,0.000428601756969282,0.00088604096373046,"Prox-Gradient",1000,NA,FALSE,"max_iter reached",0.446173191070557,26.6684695260527,1e-07,"case_relative_change"
