"outer_iter","training_loss","delta_loss","relative_obj_change","oracle_gap_abs","oracle_gap_rel","local_norm","step_size","line_search_halvings","line_search_success","line_search_forced","armijo_lhs","armijo_rhs","inner_iters","inner_converged","admm_tol_used","direction_norm_fro","refinement_triggered","refinement_rounds","subproblem_attempts","stop_mode_hit","min_eig","max_eig","kappa","nnz_gamma_total","nnz_gamma_pen","gamma_pen_sparsity","nnz_omega_offdiag_upper","omega_offdiag_sparsity","elapsed_sec","path_index","lambda_gamma","lambda_Omega","solver_tol","case"
2,101.602067104624,-0.17713621106148,0.0017234635543672,0.131197352781768,0.0012929558315862,0.674444848123389,0.59721286199467,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,0.498382196885411,FALSE,0,1,NA,0.132838040478467,0.503155305410471,3.78773507647482,150,100,0.04,19,0.0155102040816327,0.0217928886413574,13,0.658407281155739,1.3611139302077,1e-07,"case_oracle_change"
0,97.4784189507467,NA,NA,0.504389267948,0.00520128192669576,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.132838040478467,0.503155305410471,3.78773507647482,150,100,0.04,19,0.0155102040816327,0,14,0.563245868531947,1.16438839565236,1e-07,"case_oracle_change"
1,97.2054860528829,-0.272932897863825,0.00277149959119805,0.231456370084175,0.00238678717220751,1.08542360467108,0.479518884201813,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,0.854623897340746,FALSE,0,1,NA,0.133765831558938,0.530688269896484,3.9672931698007,150,100,0.04,26,0.0212244897959184,0.013883113861084,14,0.563245868531947,1.16438839565236,1e-07,"case_oracle_change"
2,97.0655245145795,-0.139961538303396,0.0014251906276196,0.0914948317807784,0.000943498296193912,0.577288870109165,0.63399927492723,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,0.475562478748449,FALSE,0,1,NA,0.135720455426639,0.555259430615077,4.09119928804845,150,100,0.04,26,0.0212244897959184,0.0218050479888916,14,0.563245868531947,1.16438839565236,1e-07,"case_oracle_change"
0,92.9981857744656,NA,NA,0.416526523984871,0.00449901770347357,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.135720455426639,0.555259430615077,4.09119928804845,150,100,0.04,26,0.0212244897959184,0,15,0.481838396230109,0.996096142901866,1e-07,"case_oracle_change"
1,92.7607033588545,-0.237482415611083,0.0025264574380285,0.179044108373787,0.00193390472609031,0.966413043171821,0.508540158168907,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,0.831774531520597,FALSE,0,1,NA,0.135595442576453,0.584038986725694,4.30721693611784,153,103,0.0412,32,0.0261224489795918,0.0116989612579346,15,0.481838396230109,0.996096142901866,1e-07,"case_oracle_change"
2,92.6457299799624,-0.114973378892145,0.00122624270908146,0.0640707294816423,0.00069204559521123,0.521283755965326,0.657339563430396,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,0.475494863153321,FALSE,0,1,NA,0.137032115104122,0.609455223705064,4.44753569805134,153,103,0.0412,32,0.0261224489795918,0.0186128616333008,15,0.481838396230109,0.996096142901866,1e-07,"case_oracle_change"
0,88.6839584526103,NA,NA,0.360000219850292,0.0040759067760707,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.137032115104122,0.609455223705064,4.44753569805134,153,103,0.0412,32,0.0261224489795918,0,16,0.412196969481073,0.85212763164655,1e-07,"case_oracle_change"
1,88.4722102812641,-0.211748171346201,0.00236104845280765,0.148252048504091,0.00167850322234656,0.878331480786076,0.532387392869284,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,0.814083480222013,FALSE,0,1,NA,0.136037701121025,0.639214122004203,4.69880126418434,154,104,0.0416,43,0.0351020408163265,0.0115752220153809,16,0.412196969481073,0.85212763164655,1e-07,"case_oracle_change"
2,88.3700633549436,-0.102146926320557,0.00114166092465414,0.0461051221835334,0.000522000180993164,0.499215481776027,0.667015523889443,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,0.489110232299026,FALSE,0,1,NA,0.137427870745756,0.66540642612815,4.84185938789056,156,106,0.0424,43,0.0351020408163265,0.0185880661010742,16,0.412196969481073,0.85212763164655,1e-07,"case_oracle_change"
0,84.5513279204677,NA,NA,0.333440646645371,0.00395926159440734,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.137427870745756,0.66540642612815,4.84185938789056,156,106,0.0424,43,0.0351020408163265,0,17,0.352621009406314,0.728967284724337,1e-07,"case_oracle_change"
1,84.3496322388095,-0.201695681658236,0.00235759849158322,0.131744964987135,0.00156433471857095,0.830651589120917,0.546253588581649,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,0.804750480655508,FALSE,0,1,NA,0.134132347792383,0.695644631880969,5.18625554036916,167,117,0.0468,53,0.043265306122449,0.0111439228057861,17,0.352621009406314,0.728967284724337,1e-07,"case_oracle_change"
2,84.252813301979,-0.0968189368305019,0.00113438024618081,0.034926028156633,0.000414710333958819,0.53313380249493,0.652258790702195,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,0.514969345426,FALSE,0,1,NA,0.133637989996873,0.722080513673019,5.40325781381414,171,121,0.0484,53,0.043265306122449,0.0180330276489258,17,0.352621009406314,0.728967284724337,1e-07,"case_oracle_change"
0,80.5963159975162,NA,NA,0.3210443824225,0.00399929363007145,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.133637989996873,0.722080513673019,5.40325781381414,171,121,0.0484,53,0.043265306122449,0,18,0.301655726463164,0.623607640995718,1e-07,"case_oracle_change"
1,80.4097061151756,-0.186609882340633,0.00228698906389737,0.134434500081866,0.00167466889089403,0.881650425064189,0.531448342731295,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,0.81761679550054,FALSE,0,1,NA,0.128382465380409,0.751612995961039,5.85448327179214,178,128,0.0512,63,0.0514285714285714,0.0114917755126953,18,0.301655726463164,0.623607640995718,1e-07,"case_oracle_change"
2,80.3179623222341,-0.0917437929414717,0.00112693924741205,0.0426907071403946,0.000531803957575993,0.750688487322109,0.571203847652886,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,0.581595366139386,FALSE,0,1,NA,0.126400198304343,0.776470690757862,6.14295468815875,182,132,0.0528,64,0.0522448979591837,0.0181529521942139,18,0.301655726463164,0.623607640995718,1e-07,"case_oracle_change"
0,76.8485293640122,NA,NA,0.331358536384514,0.00433051212950586,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.126400198304343,0.776470690757862,6.14295468815875,182,132,0.0528,64,0.0522448979591837,0,19,0.258056595837054,0.533475915939497,1e-07,"case_oracle_change"
1,76.679581038787,-0.16894832522523,0.00217021858480131,0.162410211159283,0.00212253288252318,1.19283663323041,0.456030323848992,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,0.893827866353667,FALSE,0,1,NA,0.120546245453023,0.803267722780308,6.66356483987999,190,140,0.056,79,0.0644897959183673,0.0110058784484863,19,0.258056595837054,0.533475915939497,1e-07,"case_oracle_change"
2,76.579623072648,-0.09995796613903,0.00128679847139133,0.0624522450202534,0.000816186018703452,1.24932814705274,0.444577195777452,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,0.737172109654068,FALSE,0,1,NA,0.118112552675286,0.825989714106223,6.99324242341139,197,147,0.0588,79,0.0644897959183673,0.0179808139801025,19,0.258056595837054,0.533475915939497,1e-07,"case_oracle_change"
0,73.3278630782067,NA,NA,0.370216745817658,0.00507440637724222,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.118112552675286,0.825989714106223,6.99324242341139,197,147,0.0588,79,0.0644897959183673,0,20,0.220758967302882,0.456371176647336,1e-07,"case_oracle_change"
1,73.1477050803604,-0.180157997846322,0.00242382856690986,0.190058747971335,0.00260505591292574,1.64339514619883,0.378301368010753,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,1.0435588317559,FALSE,0,1,NA,0.112657615361937,0.851187830573686,7.55552856182037,217,167,0.0668,97,0.0791836734693878,0.0106339454650879,20,0.220758967302882,0.456371176647336,1e-07,"case_oracle_change"
2,73.0221481873204,-0.125556893040041,0.00169333484972953,0.0645018549312937,0.000884099997379692,1.63661664357883,0.379273946569132,0,TRUE,FALSE,NA,NA,5,FALSE,1e-08,0.916639207770126,FALSE,0,1,NA,0.110053560106148,0.874713160917454,7.94806783236979,224,174,0.0696,99,0.0808163265306122,0.0176758766174316,20,0.220758967302882,0.456371176647336,1e-07,"case_oracle_change"
0,69.9851279165776,NA,NA,0.43507414044322,0.00625555433563896,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.110053560106148,0.874713160917454,7.94806783236979,224,174,0.0696,99,0.0808163265306122,0,21,0.188852067456581,0.390410597088876,1e-07,"case_oracle_change"
