"outer_iter","training_loss","delta_loss","relative_obj_change","oracle_gap_abs","oracle_gap_rel","local_norm","step_size","line_search_halvings","line_search_success","line_search_forced","armijo_lhs","armijo_rhs","inner_iters","inner_converged","admm_tol_used","direction_norm_fro","refinement_triggered","refinement_rounds","subproblem_attempts","stop_mode_hit","min_eig","max_eig","kappa","nnz_gamma_total","nnz_gamma_pen","gamma_pen_sparsity","nnz_omega_offdiag_upper","omega_offdiag_sparsity","elapsed_sec","path_index","lambda_gamma","lambda_Omega","solver_tol","case"
1,134.3926769151,-0.396450674431549,0.00291960543137117,NA,NA,1.03094282990349,0.492382151420539,0,TRUE,FALSE,NA,NA,1000,FALSE,1e-08,0.32047390889115,FALSE,0,1,NA,0.103640594970812,0.293021497953728,2.82728498457819,137,87,0.0348,0,0,4.04136896133423,5,2.29544825067144,4.74534027718437,1e-07,"case_relative_change"
2,134.259604819902,-0.133072095197292,0.00098286036017101,NA,NA,0.54978265616406,0.645251768706166,0,TRUE,FALSE,NA,NA,263,TRUE,1e-08,0.175972450668927,FALSE,0,1,NA,0.104444120936768,0.294299005669464,2.81776516504589,137,87,0.0348,0,0,4.75399494171143,5,2.29544825067144,4.74534027718437,1e-07,"case_relative_change"
3,134.238360577395,-0.0212442425078621,0.000157062727901273,NA,NA,0.208584393878292,0.827414291517571,0,TRUE,FALSE,NA,NA,65,TRUE,1e-08,0.0686145407017331,FALSE,0,1,NA,0.104982520180557,0.29539012686798,2.81370771400748,137,87,0.0348,0,0,4.79693913459778,5,2.29544825067144,4.74534027718437,1e-07,"case_relative_change"
4,134.237598523786,-0.000762053608781343,5.63489238946544e-06,NA,NA,0.0390250335537777,0.962440718660743,0,TRUE,FALSE,NA,NA,58,TRUE,1e-08,0.0130382043872595,FALSE,0,1,NA,0.10512181481159,0.295697985347804,2.81290791904405,137,87,0.0348,0,0,4.83545207977295,5,2.29544825067144,4.74534027718437,1e-07,"case_relative_change"
5,134.237597235219,-1.28856640913e-06,9.52816689438155e-09,NA,NA,0.0016050715439801,0.998397500582235,0,TRUE,FALSE,NA,NA,43,TRUE,1e-08,0.000537797847213948,FALSE,0,1,"relative_change",0.105128359932684,0.295713077645196,2.81287635262786,137,87,0.0348,0,0,4.86376404762268,5,2.29544825067144,4.74534027718437,1e-07,"case_relative_change"
0,131.935031182405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.105128359932684,0.295713077645196,2.81287635262786,137,87,0.0348,0,0,0,6,1.96368081068312,4.05948321411427,1e-07,"case_relative_change"
1,131.535685973004,-0.399345209401105,0.00300406300618493,NA,NA,1.03420966629165,0.491591410939952,0,TRUE,FALSE,NA,NA,106,TRUE,1e-08,0.344457134942923,FALSE,0,1,NA,0.106386756013898,0.298193349768098,2.80291796592749,149,99,0.0396,0,0,0.071368932723999,6,1.96368081068312,4.05948321411427,1e-07,"case_relative_change"
2,131.396799845513,-0.138886127491219,0.00104791495567094,NA,NA,0.562369442000567,0.640053481025288,0,TRUE,FALSE,NA,NA,75,TRUE,1e-08,0.195458366385684,FALSE,0,1,NA,0.10755791286991,0.301199339624258,2.8003457076055,149,99,0.0396,0,0,0.120681047439575,6,1.96368081068312,4.05948321411427,1e-07,"case_relative_change"
3,131.373293891667,-0.0235059538465521,0.000177541707004852,NA,NA,0.219575002217043,0.819957770684147,0,TRUE,FALSE,NA,NA,69,TRUE,1e-08,0.0791318704291492,FALSE,0,1,NA,0.108246201167032,0.303171985966403,2.8007632849728,149,99,0.0396,0,0,0.166256904602051,6,1.96368081068312,4.05948321411427,1e-07,"case_relative_change"
4,131.372354552098,-0.000939339568105879,7.09614107566613e-06,NA,NA,0.0433244787224002,0.958474588101821,0,TRUE,FALSE,NA,NA,61,TRUE,1e-08,0.0159461276996816,FALSE,0,1,NA,0.108419504124026,0.303699603377939,2.80115285373859,149,99,0.0396,0,0,0.233250856399536,6,1.96368081068312,4.05948321411427,1e-07,"case_relative_change"
