"path_index","lambda_gamma","lambda_Omega","method","outer_iters","inner_iters_total","converged","stop_reason","elapsed_sec","final_loss","solver_tol","case"
1,4.28601756969282,8.86040963730461,"Prox-Newton",1,111,TRUE,"PN stop modes reached: local_norm",0.173034191131592,138.086023084597,1e-04,"case_norm_mode"
2,3.66654767904032,7.57979029781112,"Prox-Newton",1,4000,FALSE,"PN step failed to decrease objective",2.76802515983582,138.086023084597,1e-04,"case_norm_mode"
3,3.13661147302283,6.4842623886032,"Prox-Newton",3,5041,FALSE,"PN step failed to decrease objective",3.50926303863525,137.641763348267,1e-04,"case_norm_mode"
4,2.68326840230086,5.54707413691853,"Prox-Newton",10,207,TRUE,"PN stop modes reached: local_norm",0.718188047409058,136.310727501692,1e-04,"case_norm_mode"
5,2.29544825067144,4.74534027718437,"Prox-Newton",9,2196,TRUE,"PN stop modes reached: local_norm",3.16771793365479,134.237597357416,1e-04,"case_norm_mode"
6,1.96368081068312,4.05948321411427,"Prox-Newton",13,81,TRUE,"PN stop modes reached: local_norm",0.0830249786376953,131.372352704413,1e-04,"case_norm_mode"
7,1.67986462997683,3.47275495603733,"Prox-Newton",13,83,TRUE,"PN stop modes reached: local_norm",0.0828790664672852,127.863931655606,1e-04,"case_norm_mode"
8,1.4370691813531,2.97082814451621,"Prox-Newton",11,185,TRUE,"PN stop modes reached: local_norm",1.87554383277893,123.902914410745,1e-04,"case_norm_mode"
9,1.22936562574292,2.54144619357784,"Prox-Newton",10,181,TRUE,"PN stop modes reached: local_norm",1.94430303573608,119.641518110535,1e-04,"case_norm_mode"
10,1.05168203547115,2.17412399528183,"Prox-Newton",9,289,TRUE,"PN stop modes reached: local_norm",3.67444801330566,115.188498848201,1e-04,"case_norm_mode"
11,0.899679542499283,1.85989188313518,"Prox-Newton",7,271,TRUE,"PN stop modes reached: local_norm",4.79956912994385,110.6278773436,1e-04,"case_norm_mode"
12,0.769646387302891,1.5910766011778,"Prox-Newton",7,250,TRUE,"PN stop modes reached: local_norm",4.88160586357117,106.034855441299,1e-04,"case_norm_mode"
13,0.658407281155739,1.3611139302077,"Prox-Newton",13,1126,TRUE,"PN stop modes reached: local_norm",18.5203688144684,101.46841088142,1e-04,"case_norm_mode"
14,0.563245868531947,1.16438839565236,"Prox-Newton",21,118,TRUE,"PN stop modes reached: local_norm",0.713458061218262,96.9715585975131,1e-04,"case_norm_mode"
15,0.481838396230109,0.996096142901866,"Prox-Newton",11,328,TRUE,"PN stop modes reached: local_norm",0.863646030426025,92.578664048768,1e-04,"case_norm_mode"
16,0.412196969481073,0.85212763164655,"Prox-Newton",9,347,TRUE,"PN stop modes reached: local_norm",0.84676194190979,88.3200035455431,1e-04,"case_norm_mode"
17,0.352621009406314,0.728967284724337,"Prox-Newton",9,350,TRUE,"PN stop modes reached: local_norm",0.881108999252319,84.211461383055,1e-04,"case_norm_mode"
18,0.301655726463164,0.623607640995718,"Prox-Newton",13,144,TRUE,"PN stop modes reached: local_norm",0.786434888839722,80.2622253906302,1e-04,"case_norm_mode"
19,0.258056595837054,0.533475915939497,"Prox-Newton",22,330,TRUE,"PN stop modes reached: local_norm",0.864836931228638,76.4798090041904,1e-04,"case_norm_mode"
20,0.220758967302882,0.456371176647336,"Prox-Newton",17,254,TRUE,"PN stop modes reached: local_norm",5.02596998214722,72.8693831676861,1e-04,"case_norm_mode"
21,0.188852067456581,0.390410597088876,"Prox-Newton",46,261,TRUE,"PN stop modes reached: local_norm",4.92052412033081,69.4336826078599,1e-04,"case_norm_mode"
22,0.161556759475561,0.333983481251,"Prox-Newton",27,615,TRUE,"PN stop modes reached: local_norm",5.07757186889648,66.1772508819439,1e-04,"case_norm_mode"
23,0.138206517322057,0.285711931439055,"Prox-Newton",25,610,TRUE,"PN stop modes reached: local_norm",5.04587197303772,63.0970389044278,1e-04,"case_norm_mode"
24,0.118231149797118,0.244417201296511,"Prox-Newton",32,853,TRUE,"PN stop modes reached: local_norm",4.72993588447571,60.1890305046189,1e-04,"case_norm_mode"
25,0.101142877001776,0.209090911915109,"Prox-Newton",33,374,TRUE,"PN stop modes reached: local_norm",0.3696129322052,57.4365048122976,1e-04,"case_norm_mode"
26,0.0865244192055192,0.178870428159656,"Prox-Newton",119,355,TRUE,"PN stop modes reached: local_norm",1.15694499015808,54.8333129166382,1e-04,"case_norm_mode"
27,0.0740188072633227,0.153017793920229,"Prox-Newton",10,478,TRUE,"PN stop modes reached: local_norm",0.917262077331543,52.3770132224241,1e-04,"case_norm_mode"
28,0.0633206657610876,0.130901711910223,"Prox-Newton",33,434,TRUE,"PN stop modes reached: local_norm",1.06066799163818,50.0636405639265,1e-04,"case_norm_mode"
29,0.054168756032011,0.111982127973692,"Prox-Newton",14,368,TRUE,"PN stop modes reached: local_norm",0.897755861282349,47.8917794163667,1e-04,"case_norm_mode"
30,0.0463395969512803,0.0957970434650741,"Prox-Newton",16,475,TRUE,"PN stop modes reached: local_norm",5.58114099502563,45.857420764191,1e-04,"case_norm_mode"
31,0.03964200773483,0.0819512336719061,"Prox-Newton",16,528,TRUE,"PN stop modes reached: local_norm",0.421543121337891,43.9601958584585,1e-04,"case_norm_mode"
32,0.0339124394823833,0.0701065967948781,"Prox-Newton",20,655,TRUE,"PN stop modes reached: local_norm",1.14143085479736,42.1978760854547,1e-04,"case_norm_mode"
33,0.0290109814653977,0.059973897816312,"Prox-Newton",20,675,TRUE,"PN stop modes reached: local_norm",1.13536500930786,40.5672857709489,1e-04,"case_norm_mode"
34,0.0248179446371843,0.0513057056500027,"Prox-Newton",25,823,TRUE,"PN stop modes reached: local_norm",1.35421705245972,39.0657867365047,1e-04,"case_norm_mode"
35,0.021230938937691,0.0438903511041895,"Prox-Newton",18,690,TRUE,"PN stop modes reached: local_norm",1.13280296325684,37.6916726752238,1e-04,"case_norm_mode"
36,0.0181623730234537,0.0375467581167345,"Prox-Newton",26,743,TRUE,"PN stop modes reached: local_norm",0.652933835983276,36.4410378202031,1e-04,"case_norm_mode"
37,0.0155373153684439,0.0321200220460756,"Prox-Newton",23,627,TRUE,"PN stop modes reached: local_norm",0.53455114364624,35.3088757480524,1e-04,"case_norm_mode"
38,0.0132916645058849,0.0274776270439327,"Prox-Newton",25,677,TRUE,"PN stop modes reached: local_norm",0.586838006973267,34.2888648408278,1e-04,"case_norm_mode"
39,0.0113705837300447,0.0235062101415248,"Prox-Newton",22,655,TRUE,"PN stop modes reached: local_norm",0.549844026565552,33.3736597538305,1e-04,"case_norm_mode"
40,0.00972716203487634,0.0201087930312938,"Prox-Newton",19,764,TRUE,"PN stop modes reached: local_norm",0.649071931838989,32.5553180459093,1e-04,"case_norm_mode"
41,0.00832126859087539,0.0172024139468184,"Prox-Newton",29,904,TRUE,"PN stop modes reached: local_norm",0.835099935531616,31.8250971571768,1e-04,"case_norm_mode"
42,0.0071185727875427,0.0147161018136279,"Prox-Newton",38,1330,TRUE,"PN stop modes reached: local_norm",1.65943694114685,31.1741225920028,1e-04,"case_norm_mode"
43,0.00608970591180167,0.0125891432015631,"Prox-Newton",11,826,TRUE,"PN stop modes reached: local_norm",1.21933603286743,30.5939357313799,1e-04,"case_norm_mode"
44,0.00520954399133618,0.0107695997592715,"Prox-Newton",34,1153,TRUE,"PN stop modes reached: local_norm",1.53107500076294,30.0769556080174,1e-04,"case_norm_mode"
