"path_index","lambda_gamma","lambda_Omega","method","outer_iters","inner_iters_total","converged","stop_reason","elapsed_sec","final_loss","solver_tol","case"
39,0.0113705837300447,0.0235062101415248,"Prox-Newton",30,1008,TRUE,"PN stop modes reached: local_norm",0.81459903717041,33.3736597533458,1e-05,"case_norm_mode"
40,0.00972716203487634,0.0201087930312938,"Prox-Newton",35,1051,TRUE,"PN stop modes reached: local_norm",0.887265205383301,32.5553180458732,1e-05,"case_norm_mode"
41,0.00832126859087539,0.0172024139468184,"Prox-Newton",51,1534,FALSE,"PN step failed to decrease objective",2.46701502799988,31.825097157161,1e-05,"case_norm_mode"
42,0.0071185727875427,0.0147161018136279,"Prox-Newton",30,1069,FALSE,"PN step failed to decrease objective",1.42852807044983,31.1741225919914,1e-05,"case_norm_mode"
43,0.00608970591180167,0.0125891432015631,"Prox-Newton",33,1354,FALSE,"PN step failed to decrease objective",1.68264222145081,30.5939357297019,1e-05,"case_norm_mode"
44,0.00520954399133618,0.0107695997592715,"Prox-Newton",13,625,TRUE,"PN stop modes reached: local_norm",1.02942705154419,30.0769556079816,1e-05,"case_norm_mode"
45,0.00445659429055048,0.00921303992796748,"Prox-Newton",18,1020,TRUE,"PN stop modes reached: local_norm",0.860785007476807,29.6156574075205,1e-05,"case_norm_mode"
46,0.0038124704779531,0.00788145396408534,"Prox-Newton",34,1101,FALSE,"PN step failed to decrease objective",0.901470899581909,29.2041206463038,1e-05,"case_norm_mode"
47,0.00326144364904004,0.00674232577668861,"Prox-Newton",25,823,FALSE,"PN step failed to decrease objective",0.695803880691528,28.8370229963649,1e-05,"case_norm_mode"
48,0.00279005824107379,0.00576783891476746,"Prox-Newton",15,716,TRUE,"PN stop modes reached: local_norm",0.536633014678955,28.5098403234838,1e-05,"case_norm_mode"
49,0.00238680346075426,0.00493419731537282,"Prox-Newton",41,1140,FALSE,"PN step failed to decrease objective",0.999047040939331,28.2187925645742,1e-05,"case_norm_mode"
50,0.00204183220135076,0.00422104422588818,"Prox-Newton",11,720,TRUE,"PN stop modes reached: local_norm",0.528661012649536,27.9604259999315,1e-05,"case_norm_mode"
51,0.0017467205855129,0.00361096511106137,"Prox-Newton",21,770,TRUE,"PN stop modes reached: local_norm",0.612365961074829,27.7317134182707,1e-05,"case_norm_mode"
52,0.00149426226201944,0.00308906240624825,"Prox-Newton",22,755,TRUE,"PN stop modes reached: local_norm",0.582866907119751,27.5298961623538,1e-05,"case_norm_mode"
