"path_index","lambda_gamma","lambda_Omega","method","outer_iters","inner_iters_total","converged","stop_reason","elapsed_sec","final_loss","solver_tol","case"
7,1.67986462997683,3.47275495603733,"Prox-Gradient",100,NA,TRUE,"PG stop modes reached: oracle_change",0.0504219532012939,127.86393153435,1e-04,"case_oracle_change"
8,1.4370691813531,2.97082814451621,"Prox-Gradient",100,NA,TRUE,"PG stop modes reached: oracle_change",0.0517539978027344,123.902914247827,1e-04,"case_oracle_change"
9,1.22936562574292,2.54144619357784,"Prox-Gradient",100,NA,TRUE,"PG stop modes reached: oracle_change",0.0585629940032959,119.641985502073,1e-04,"case_oracle_change"
10,1.05168203547115,2.17412399528183,"Prox-Gradient",103,NA,TRUE,"PG stop modes reached: oracle_change",0.076585054397583,115.199640650421,1e-04,"case_oracle_change"
11,0.899679542499283,1.85989188313518,"Prox-Gradient",100,NA,TRUE,"PG stop modes reached: oracle_change",0.0871379375457764,110.638112910908,1e-04,"case_oracle_change"
12,0.769646387302891,1.5910766011778,"Prox-Gradient",100,NA,TRUE,"PG stop modes reached: oracle_change",0.149585008621216,106.042963906271,1e-04,"case_oracle_change"
13,0.658407281155739,1.3611139302077,"Prox-Gradient",100,NA,TRUE,"PG stop modes reached: oracle_change",0.0829331874847412,101.47314679523,1e-04,"case_oracle_change"
14,0.563245868531947,1.16438839565236,"Prox-Gradient",105,NA,TRUE,"PG stop modes reached: oracle_change",0.0953230857849121,96.9800222611375,1e-04,"case_oracle_change"
15,0.481838396230109,0.996096142901866,"Prox-Gradient",141,NA,TRUE,"PG stop modes reached: oracle_change",0.111299991607666,92.5857092014403,1e-04,"case_oracle_change"
16,0.412196969481073,0.85212763164655,"Prox-Gradient",161,NA,TRUE,"PG stop modes reached: oracle_change",0.18976902961731,88.3284795648308,1e-04,"case_oracle_change"
17,0.352621009406314,0.728967284724337,"Prox-Gradient",179,NA,TRUE,"PG stop modes reached: oracle_change",0.112865924835205,84.219656599887,1e-04,"case_oracle_change"
18,0.301655726463164,0.623607640995718,"Prox-Gradient",290,NA,TRUE,"PG stop modes reached: oracle_change",0.161922931671143,80.2696350376283,1e-04,"case_oracle_change"
19,0.258056595837054,0.533475915939497,"Prox-Gradient",406,NA,TRUE,"PG stop modes reached: oracle_change",0.216386079788208,76.4873318217644,1e-04,"case_oracle_change"
20,0.220758967302882,0.456371176647336,"Prox-Gradient",562,NA,TRUE,"PG stop modes reached: oracle_change",0.288884878158569,72.8763955122511,1e-04,"case_oracle_change"
21,0.188852067456581,0.390410597088876,"Prox-Gradient",717,NA,TRUE,"PG stop modes reached: oracle_change",0.366745948791504,69.4405939233856,1e-04,"case_oracle_change"
22,0.161556759475561,0.333983481251,"Prox-Gradient",844,NA,TRUE,"PG stop modes reached: oracle_change",0.460301160812378,66.1838445187407,1e-04,"case_oracle_change"
23,0.138206517322057,0.285711931439055,"Prox-Gradient",1200,NA,TRUE,"PG stop modes reached: oracle_change",0.636933088302612,63.1026033134987,1e-04,"case_oracle_change"
24,0.118231149797118,0.244417201296511,"Prox-Gradient",1413,NA,TRUE,"PG stop modes reached: oracle_change",0.70763087272644,60.1949013401281,1e-04,"case_oracle_change"
25,0.101142877001776,0.209090911915109,"Prox-Gradient",1610,NA,TRUE,"PG stop modes reached: oracle_change",0.822086095809937,57.4418205746193,1e-04,"case_oracle_change"
26,0.0865244192055192,0.178870428159656,"Prox-Gradient",1842,NA,TRUE,"PG stop modes reached: oracle_change",0.933981895446777,54.8384860220374,1e-04,"case_oracle_change"
27,0.0740188072633227,0.153017793920229,"Prox-Gradient",2196,NA,TRUE,"PG stop modes reached: oracle_change",1.11401987075806,52.3821509283139,1e-04,"case_oracle_change"
28,0.0633206657610876,0.130901711910223,"Prox-Gradient",2429,NA,TRUE,"PG stop modes reached: oracle_change",1.17658591270447,50.0684460880809,1e-04,"case_oracle_change"
29,0.054168756032011,0.111982127973692,"Prox-Gradient",3401,NA,TRUE,"PG stop modes reached: oracle_change",1.67602491378784,47.8965321657196,1e-04,"case_oracle_change"
30,0.0463395969512803,0.0957970434650741,"Prox-Gradient",3603,NA,TRUE,"PG stop modes reached: oracle_change",1.76763010025024,45.8619746880766,1e-04,"case_oracle_change"
31,0.03964200773483,0.0819512336719061,"Prox-Gradient",4461,NA,TRUE,"PG stop modes reached: oracle_change",2.13287997245789,43.964587920034,1e-04,"case_oracle_change"
32,0.0339124394823833,0.0701065967948781,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.50042390823364,42.2023832703277,1e-04,"case_oracle_change"
33,0.0290109814653977,0.059973897816312,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.39257097244263,40.5722696190435,1e-04,"case_oracle_change"
34,0.0248179446371843,0.0513057056500027,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.42674612998962,39.0714125695901,1e-04,"case_oracle_change"
35,0.021230938937691,0.0438903511041895,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.49569177627563,37.6981369551105,1e-04,"case_oracle_change"
36,0.0181623730234537,0.0375467581167345,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.39639592170715,36.4481456269094,1e-04,"case_oracle_change"
37,0.0155373153684439,0.0321200220460756,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.43333101272583,35.3165603917933,1e-04,"case_oracle_change"
38,0.0132916645058849,0.0274776270439327,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.42237401008606,34.2973847917394,1e-04,"case_oracle_change"
39,0.0113705837300447,0.0235062101415248,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.41073703765869,33.382603698681,1e-04,"case_oracle_change"
40,0.00972716203487634,0.0201087930312938,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.38527393341064,32.5642105930845,1e-04,"case_oracle_change"
41,0.00832126859087539,0.0172024139468184,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.38162994384766,31.8337482834785,1e-04,"case_oracle_change"
42,0.0071185727875427,0.0147161018136279,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.45582485198975,31.1825474527711,1e-04,"case_oracle_change"
43,0.00608970591180167,0.0125891432015631,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.38957905769348,30.6021533339396,1e-04,"case_oracle_change"
44,0.00520954399133618,0.0107695997592715,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.41991209983826,30.0849201470551,1e-04,"case_oracle_change"
45,0.00445659429055048,0.00921303992796748,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.44045400619507,29.6236439470555,1e-04,"case_oracle_change"
46,0.0038124704779531,0.00788145396408534,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.39630198478699,29.2121287396119,1e-04,"case_oracle_change"
47,0.00326144364904004,0.00674232577668861,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.42201805114746,28.8450704905756,1e-04,"case_oracle_change"
48,0.00279005824107379,0.00576783891476746,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.41457509994507,28.5180161314846,1e-04,"case_oracle_change"
49,0.00238680346075426,0.00493419731537282,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.38313293457031,28.2270872769932,1e-04,"case_oracle_change"
50,0.00204183220135076,0.00422104422588818,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.45917701721191,27.9687884213438,1e-04,"case_oracle_change"
51,0.0017467205855129,0.00361096511106137,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.4087769985199,27.739992809911,1e-04,"case_oracle_change"
52,0.00149426226201944,0.00308906240624825,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.3856258392334,27.5379050780561,1e-04,"case_oracle_change"
53,0.00127829243338299,0.00264259173273804,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.50073599815369,27.359924084426,1e-04,"case_oracle_change"
54,0.00109353731722829,0.0022606506918767,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.50061702728271,27.2035440157789,1e-04,"case_oracle_change"
55,0.000935485365430906,0.00193391263863052,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.46802806854248,27.0663931323144,1e-04,"case_oracle_change"
56,0.000800277096307539,0.00165439893358759,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.44124507904053,26.9463557830599,1e-04,"case_oracle_change"
57,0.000684610849662435,0.00141528411200309,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.44655299186707,26.841558482643,1e-04,"case_oracle_change"
58,0.000585662163315752,0.00121072921229753,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.45707511901855,26.7502731988597,1e-04,"case_oracle_change"
59,0.000501014802363725,0.00103573919404487,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.43160796165466,26.670863930072,1e-04,"case_oracle_change"
60,0.000428601756969282,0.00088604096373046,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.40833377838135,26.6019169601795,1e-04,"case_oracle_change"
