"path_index","lambda_gamma","lambda_Omega","method","outer_iters","inner_iters_total","converged","stop_reason","elapsed_sec","final_loss","solver_tol","case"
36,0.0181623730234537,0.0375467581167345,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0108411312103271,37.6602192139765,1e-07,"case_oracle_change"
37,0.0155373153684439,0.0321200220460756,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0121819972991943,36.5304045688893,1e-07,"case_oracle_change"
38,0.0132916645058849,0.0274776270439327,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0122928619384766,35.4985510883266,1e-07,"case_oracle_change"
39,0.0113705837300447,0.0235062101415248,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0107920169830322,34.5596891852479,1e-07,"case_oracle_change"
40,0.00972716203487634,0.0201087930312938,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0142288208007812,33.7074130123962,1e-07,"case_oracle_change"
41,0.00832126859087539,0.0172024139468184,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0114288330078125,32.9352983161594,1e-07,"case_oracle_change"
42,0.0071185727875427,0.0147161018136279,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0123960971832275,32.2376325568485,1e-07,"case_oracle_change"
43,0.00608970591180167,0.0125891432015631,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0127239227294922,31.6090980111342,1e-07,"case_oracle_change"
44,0.00520954399133618,0.0107695997592715,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0106770992279053,31.0441484710021,1e-07,"case_oracle_change"
45,0.00445659429055048,0.00921303992796748,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0119988918304443,30.53702019843,1e-07,"case_oracle_change"
46,0.0038124704779531,0.00788145396408534,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0107569694519043,30.0824004008023,1e-07,"case_oracle_change"
47,0.00326144364904004,0.00674232577668861,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0117340087890625,29.674994057653,1e-07,"case_oracle_change"
48,0.00279005824107379,0.00576783891476746,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0119121074676514,29.3101025870732,1e-07,"case_oracle_change"
49,0.00238680346075426,0.00493419731537282,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0130479335784912,28.9836765482627,1e-07,"case_oracle_change"
50,0.00204183220135076,0.00422104422588818,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0105531215667725,28.6918855168515,1e-07,"case_oracle_change"
51,0.0017467205855129,0.00361096511106137,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0111889839172363,28.4313508653776,1e-07,"case_oracle_change"
52,0.00149426226201944,0.00308906240624825,"Prox-Newton",2,10,FALSE,"max_iter reached",0.010822057723999,28.199014478989,1e-07,"case_oracle_change"
53,0.00127829243338299,0.00264259173273804,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0106370449066162,27.9921224659615,1e-07,"case_oracle_change"
54,0.00109353731722829,0.0022606506918767,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0107021331787109,27.8080893972096,1e-07,"case_oracle_change"
55,0.000935485365430906,0.00193391263863052,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0126810073852539,27.6447609910908,1e-07,"case_oracle_change"
56,0.000800277096307539,0.00165439893358759,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0105681419372559,27.5000410212078,1e-07,"case_oracle_change"
57,0.000684610849662435,0.00141528411200309,"Prox-Newton",2,10,FALSE,"max_iter reached",0.012876033782959,27.3719362416987,1e-07,"case_oracle_change"
58,0.000585662163315752,0.00121072921229753,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0104811191558838,27.2586781268425,1e-07,"case_oracle_change"
59,0.000501014802363725,0.00103573919404487,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0124669075012207,27.1587581695212,1e-07,"case_oracle_change"
60,0.000428601756969282,0.00088604096373046,"Prox-Newton",2,10,FALSE,"max_iter reached",0.0107090473175049,27.0708241967366,1e-07,"case_oracle_change"
1,4.28601756969282,8.86040963730461,"Prox-Gradient",1,NA,TRUE,"PG stop modes reached: oracle_change",0.000536203384399414,138.086023084596,1e-07,"case_oracle_change"
2,3.66654767904032,7.57979029781112,"Prox-Gradient",1,NA,TRUE,"PG stop modes reached: oracle_change",0.00187397003173828,138.036026586173,1e-07,"case_oracle_change"
3,3.13661147302283,6.4842623886032,"Prox-Gradient",1,NA,TRUE,"PG stop modes reached: oracle_change",0.00351214408874512,137.6286687624,1e-07,"case_oracle_change"
4,2.68326840230086,5.54707413691853,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00225400924682617,136.386578322145,1e-07,"case_oracle_change"
5,2.29544825067144,4.74534027718437,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00882720947265625,134.478890083951,1e-07,"case_oracle_change"
6,1.96368081068312,4.05948321411427,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.00886797904968262,131.937180444058,1e-07,"case_oracle_change"
7,1.67986462997683,3.47275495603733,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0106589794158936,128.821982247642,1e-07,"case_oracle_change"
8,1.4370691813531,2.97082814451621,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0108709335327148,125.437183653474,1e-07,"case_oracle_change"
9,1.22936562574292,2.54144619357784,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0128049850463867,121.76318119255,1e-07,"case_oracle_change"
10,1.05168203547115,2.17412399528183,"Prox-Gradient",2,NA,FALSE,"max_iter reached",0.0116751194000244,118.07215095222,1e-07,"case_oracle_change"
