"outer_iter","inner_iters","inner_converged","path_index","lambda_gamma","lambda_Omega","solver_tol","case"
7,1000,FALSE,9,1.22936562574292,2.54144619357784,1e-07,"case_relative_change"
8,1000,FALSE,9,1.22936562574292,2.54144619357784,1e-07,"case_relative_change"
9,1000,FALSE,9,1.22936562574292,2.54144619357784,1e-07,"case_relative_change"
10,1000,FALSE,9,1.22936562574292,2.54144619357784,1e-07,"case_relative_change"
1,1000,FALSE,10,1.05168203547115,2.17412399528183,1e-07,"case_relative_change"
2,1000,FALSE,10,1.05168203547115,2.17412399528183,1e-07,"case_relative_change"
3,1000,FALSE,10,1.05168203547115,2.17412399528183,1e-07,"case_relative_change"
4,1000,FALSE,10,1.05168203547115,2.17412399528183,1e-07,"case_relative_change"
5,1000,FALSE,10,1.05168203547115,2.17412399528183,1e-07,"case_relative_change"
1,1000,FALSE,11,0.899679542499283,1.85989188313518,1e-07,"case_relative_change"
2,1000,FALSE,11,0.899679542499283,1.85989188313518,1e-07,"case_relative_change"
3,1000,FALSE,11,0.899679542499283,1.85989188313518,1e-07,"case_relative_change"
4,2000,FALSE,11,0.899679542499283,1.85989188313518,1e-07,"case_relative_change"
5,1000,FALSE,11,0.899679542499283,1.85989188313518,1e-07,"case_relative_change"
1,1000,FALSE,12,0.769646387302891,1.5910766011778,1e-07,"case_relative_change"
2,1000,FALSE,12,0.769646387302891,1.5910766011778,1e-07,"case_relative_change"
3,1000,FALSE,12,0.769646387302891,1.5910766011778,1e-07,"case_relative_change"
4,2000,FALSE,12,0.769646387302891,1.5910766011778,1e-07,"case_relative_change"
5,2000,FALSE,12,0.769646387302891,1.5910766011778,1e-07,"case_relative_change"
1,1000,FALSE,13,0.658407281155739,1.3611139302077,1e-07,"case_relative_change"
2,1000,FALSE,13,0.658407281155739,1.3611139302077,1e-07,"case_relative_change"
3,230,TRUE,13,0.658407281155739,1.3611139302077,1e-07,"case_relative_change"
4,123,TRUE,13,0.658407281155739,1.3611139302077,1e-07,"case_relative_change"
5,114,TRUE,13,0.658407281155739,1.3611139302077,1e-07,"case_relative_change"
6,79,TRUE,13,0.658407281155739,1.3611139302077,1e-07,"case_relative_change"
1,222,TRUE,14,0.563245868531947,1.16438839565236,1e-07,"case_relative_change"
2,231,TRUE,14,0.563245868531947,1.16438839565236,1e-07,"case_relative_change"
3,239,TRUE,14,0.563245868531947,1.16438839565236,1e-07,"case_relative_change"
4,96,TRUE,14,0.563245868531947,1.16438839565236,1e-07,"case_relative_change"
5,53,TRUE,14,0.563245868531947,1.16438839565236,1e-07,"case_relative_change"
1,214,TRUE,15,0.481838396230109,0.996096142901866,1e-07,"case_relative_change"
2,227,TRUE,15,0.481838396230109,0.996096142901866,1e-07,"case_relative_change"
3,237,TRUE,15,0.481838396230109,0.996096142901866,1e-07,"case_relative_change"
4,86,TRUE,15,0.481838396230109,0.996096142901866,1e-07,"case_relative_change"
5,48,TRUE,15,0.481838396230109,0.996096142901866,1e-07,"case_relative_change"
1,231,TRUE,16,0.412196969481073,0.85212763164655,1e-07,"case_relative_change"
2,240,TRUE,16,0.412196969481073,0.85212763164655,1e-07,"case_relative_change"
3,254,TRUE,16,0.412196969481073,0.85212763164655,1e-07,"case_relative_change"
4,97,TRUE,16,0.412196969481073,0.85212763164655,1e-07,"case_relative_change"
5,49,TRUE,16,0.412196969481073,0.85212763164655,1e-07,"case_relative_change"
1,238,TRUE,17,0.352621009406314,0.728967284724337,1e-07,"case_relative_change"
2,247,TRUE,17,0.352621009406314,0.728967284724337,1e-07,"case_relative_change"
3,265,TRUE,17,0.352621009406314,0.728967284724337,1e-07,"case_relative_change"
4,114,TRUE,17,0.352621009406314,0.728967284724337,1e-07,"case_relative_change"
5,48,TRUE,17,0.352621009406314,0.728967284724337,1e-07,"case_relative_change"
1,303,TRUE,18,0.301655726463164,0.623607640995718,1e-07,"case_relative_change"
2,203,TRUE,18,0.301655726463164,0.623607640995718,1e-07,"case_relative_change"
3,194,TRUE,18,0.301655726463164,0.623607640995718,1e-07,"case_relative_change"
4,154,TRUE,18,0.301655726463164,0.623607640995718,1e-07,"case_relative_change"
5,76,TRUE,18,0.301655726463164,0.623607640995718,1e-07,"case_relative_change"
1,248,TRUE,19,0.258056595837054,0.533475915939497,1e-07,"case_relative_change"
2,199,TRUE,19,0.258056595837054,0.533475915939497,1e-07,"case_relative_change"
3,190,TRUE,19,0.258056595837054,0.533475915939497,1e-07,"case_relative_change"
4,146,TRUE,19,0.258056595837054,0.533475915939497,1e-07,"case_relative_change"
5,68,TRUE,19,0.258056595837054,0.533475915939497,1e-07,"case_relative_change"
1,312,TRUE,20,0.220758967302882,0.456371176647336,1e-07,"case_relative_change"
2,209,TRUE,20,0.220758967302882,0.456371176647336,1e-07,"case_relative_change"
3,187,TRUE,20,0.220758967302882,0.456371176647336,1e-07,"case_relative_change"
4,141,TRUE,20,0.220758967302882,0.456371176647336,1e-07,"case_relative_change"
1,343,TRUE,21,0.188852067456581,0.390410597088876,1e-07,"case_relative_change"
2,204,TRUE,21,0.188852067456581,0.390410597088876,1e-07,"case_relative_change"
3,184,TRUE,21,0.188852067456581,0.390410597088876,1e-07,"case_relative_change"
4,138,TRUE,21,0.188852067456581,0.390410597088876,1e-07,"case_relative_change"
1,394,TRUE,22,0.161556759475561,0.333983481251,1e-07,"case_relative_change"
2,208,TRUE,22,0.161556759475561,0.333983481251,1e-07,"case_relative_change"
3,177,TRUE,22,0.161556759475561,0.333983481251,1e-07,"case_relative_change"
4,129,TRUE,22,0.161556759475561,0.333983481251,1e-07,"case_relative_change"
1,347,TRUE,23,0.138206517322057,0.285711931439055,1e-07,"case_relative_change"
2,239,TRUE,23,0.138206517322057,0.285711931439055,1e-07,"case_relative_change"
3,199,TRUE,23,0.138206517322057,0.285711931439055,1e-07,"case_relative_change"
4,124,TRUE,23,0.138206517322057,0.285711931439055,1e-07,"case_relative_change"
1,365,TRUE,24,0.118231149797118,0.244417201296511,1e-07,"case_relative_change"
2,396,TRUE,24,0.118231149797118,0.244417201296511,1e-07,"case_relative_change"
3,221,TRUE,24,0.118231149797118,0.244417201296511,1e-07,"case_relative_change"
4,118,TRUE,24,0.118231149797118,0.244417201296511,1e-07,"case_relative_change"
1,336,TRUE,25,0.101142877001776,0.209090911915109,1e-07,"case_relative_change"
2,530,TRUE,25,0.101142877001776,0.209090911915109,1e-07,"case_relative_change"
3,459,TRUE,25,0.101142877001776,0.209090911915109,1e-07,"case_relative_change"
4,200,TRUE,25,0.101142877001776,0.209090911915109,1e-07,"case_relative_change"
1,338,TRUE,26,0.0865244192055192,0.178870428159656,1e-07,"case_relative_change"
2,290,TRUE,26,0.0865244192055192,0.178870428159656,1e-07,"case_relative_change"
3,252,TRUE,26,0.0865244192055192,0.178870428159656,1e-07,"case_relative_change"
4,178,TRUE,26,0.0865244192055192,0.178870428159656,1e-07,"case_relative_change"
1,310,TRUE,27,0.0740188072633227,0.153017793920229,1e-07,"case_relative_change"
2,275,TRUE,27,0.0740188072633227,0.153017793920229,1e-07,"case_relative_change"
3,233,TRUE,27,0.0740188072633227,0.153017793920229,1e-07,"case_relative_change"
4,159,TRUE,27,0.0740188072633227,0.153017793920229,1e-07,"case_relative_change"
1,272,TRUE,28,0.0633206657610876,0.130901711910223,1e-07,"case_relative_change"
2,214,TRUE,28,0.0633206657610876,0.130901711910223,1e-07,"case_relative_change"
3,180,TRUE,28,0.0633206657610876,0.130901711910223,1e-07,"case_relative_change"
4,120,TRUE,28,0.0633206657610876,0.130901711910223,1e-07,"case_relative_change"
1,397,TRUE,29,0.054168756032011,0.111982127973692,1e-07,"case_relative_change"
2,224,TRUE,29,0.054168756032011,0.111982127973692,1e-07,"case_relative_change"
3,162,TRUE,29,0.054168756032011,0.111982127973692,1e-07,"case_relative_change"
4,103,TRUE,29,0.054168756032011,0.111982127973692,1e-07,"case_relative_change"
1,313,TRUE,30,0.0463395969512803,0.0957970434650741,1e-07,"case_relative_change"
2,495,TRUE,30,0.0463395969512803,0.0957970434650741,1e-07,"case_relative_change"
3,181,TRUE,30,0.0463395969512803,0.0957970434650741,1e-07,"case_relative_change"
4,92,TRUE,30,0.0463395969512803,0.0957970434650741,1e-07,"case_relative_change"
1,351,TRUE,31,0.03964200773483,0.0819512336719061,1e-07,"case_relative_change"
2,388,TRUE,31,0.03964200773483,0.0819512336719061,1e-07,"case_relative_change"
3,1000,FALSE,31,0.03964200773483,0.0819512336719061,1e-07,"case_relative_change"
4,87,TRUE,31,0.03964200773483,0.0819512336719061,1e-07,"case_relative_change"
1,407,TRUE,32,0.0339124394823833,0.0701065967948781,1e-07,"case_relative_change"
2,409,TRUE,32,0.0339124394823833,0.0701065967948781,1e-07,"case_relative_change"
3,1000,FALSE,32,0.0339124394823833,0.0701065967948781,1e-07,"case_relative_change"
4,1000,FALSE,32,0.0339124394823833,0.0701065967948781,1e-07,"case_relative_change"
1,1000,FALSE,33,0.0290109814653977,0.059973897816312,1e-07,"case_relative_change"
2,550,TRUE,33,0.0290109814653977,0.059973897816312,1e-07,"case_relative_change"
3,222,TRUE,33,0.0290109814653977,0.059973897816312,1e-07,"case_relative_change"
4,118,TRUE,33,0.0290109814653977,0.059973897816312,1e-07,"case_relative_change"
1,253,TRUE,34,0.0248179446371843,0.0513057056500027,1e-07,"case_relative_change"
2,213,TRUE,34,0.0248179446371843,0.0513057056500027,1e-07,"case_relative_change"
3,189,TRUE,34,0.0248179446371843,0.0513057056500027,1e-07,"case_relative_change"
4,108,TRUE,34,0.0248179446371843,0.0513057056500027,1e-07,"case_relative_change"
1,1000,FALSE,35,0.021230938937691,0.0438903511041895,1e-07,"case_relative_change"
2,260,TRUE,35,0.021230938937691,0.0438903511041895,1e-07,"case_relative_change"
3,455,TRUE,35,0.021230938937691,0.0438903511041895,1e-07,"case_relative_change"
4,100,TRUE,35,0.021230938937691,0.0438903511041895,1e-07,"case_relative_change"
1,253,TRUE,36,0.0181623730234537,0.0375467581167345,1e-07,"case_relative_change"
2,236,TRUE,36,0.0181623730234537,0.0375467581167345,1e-07,"case_relative_change"
3,155,TRUE,36,0.0181623730234537,0.0375467581167345,1e-07,"case_relative_change"
4,79,TRUE,36,0.0181623730234537,0.0375467581167345,1e-07,"case_relative_change"
1,289,TRUE,37,0.0155373153684439,0.0321200220460756,1e-07,"case_relative_change"
2,275,TRUE,37,0.0155373153684439,0.0321200220460756,1e-07,"case_relative_change"
3,138,TRUE,37,0.0155373153684439,0.0321200220460756,1e-07,"case_relative_change"
4,69,TRUE,37,0.0155373153684439,0.0321200220460756,1e-07,"case_relative_change"
1,312,TRUE,38,0.0132916645058849,0.0274776270439327,1e-07,"case_relative_change"
2,288,TRUE,38,0.0132916645058849,0.0274776270439327,1e-07,"case_relative_change"
3,134,TRUE,38,0.0132916645058849,0.0274776270439327,1e-07,"case_relative_change"
4,62,TRUE,38,0.0132916645058849,0.0274776270439327,1e-07,"case_relative_change"
1,354,TRUE,39,0.0113705837300447,0.0235062101415248,1e-07,"case_relative_change"
2,571,TRUE,39,0.0113705837300447,0.0235062101415248,1e-07,"case_relative_change"
3,174,TRUE,39,0.0113705837300447,0.0235062101415248,1e-07,"case_relative_change"
1,350,TRUE,40,0.00972716203487634,0.0201087930312938,1e-07,"case_relative_change"
2,242,TRUE,40,0.00972716203487634,0.0201087930312938,1e-07,"case_relative_change"
3,132,TRUE,40,0.00972716203487634,0.0201087930312938,1e-07,"case_relative_change"
1,414,TRUE,41,0.00832126859087539,0.0172024139468184,1e-07,"case_relative_change"
2,255,TRUE,41,0.00832126859087539,0.0172024139468184,1e-07,"case_relative_change"
3,141,TRUE,41,0.00832126859087539,0.0172024139468184,1e-07,"case_relative_change"
1,422,TRUE,42,0.0071185727875427,0.0147161018136279,1e-07,"case_relative_change"
2,262,TRUE,42,0.0071185727875427,0.0147161018136279,1e-07,"case_relative_change"
3,125,TRUE,42,0.0071185727875427,0.0147161018136279,1e-07,"case_relative_change"
1,426,TRUE,43,0.00608970591180167,0.0125891432015631,1e-07,"case_relative_change"
2,265,TRUE,43,0.00608970591180167,0.0125891432015631,1e-07,"case_relative_change"
3,122,TRUE,43,0.00608970591180167,0.0125891432015631,1e-07,"case_relative_change"
1,451,TRUE,44,0.00520954399133618,0.0107695997592715,1e-07,"case_relative_change"
2,272,TRUE,44,0.00520954399133618,0.0107695997592715,1e-07,"case_relative_change"
3,145,TRUE,44,0.00520954399133618,0.0107695997592715,1e-07,"case_relative_change"
1,693,TRUE,45,0.00445659429055048,0.00921303992796748,1e-07,"case_relative_change"
2,485,TRUE,45,0.00445659429055048,0.00921303992796748,1e-07,"case_relative_change"
3,169,TRUE,45,0.00445659429055048,0.00921303992796748,1e-07,"case_relative_change"
1,531,TRUE,46,0.0038124704779531,0.00788145396408534,1e-07,"case_relative_change"
2,305,TRUE,46,0.0038124704779531,0.00788145396408534,1e-07,"case_relative_change"
3,180,TRUE,46,0.0038124704779531,0.00788145396408534,1e-07,"case_relative_change"
1,557,TRUE,47,0.00326144364904004,0.00674232577668861,1e-07,"case_relative_change"
2,319,TRUE,47,0.00326144364904004,0.00674232577668861,1e-07,"case_relative_change"
3,132,TRUE,47,0.00326144364904004,0.00674232577668861,1e-07,"case_relative_change"
1,567,TRUE,48,0.00279005824107379,0.00576783891476746,1e-07,"case_relative_change"
2,341,TRUE,48,0.00279005824107379,0.00576783891476746,1e-07,"case_relative_change"
3,111,TRUE,48,0.00279005824107379,0.00576783891476746,1e-07,"case_relative_change"
1,319,TRUE,49,0.00238680346075426,0.00493419731537282,1e-07,"case_relative_change"
2,495,TRUE,49,0.00238680346075426,0.00493419731537282,1e-07,"case_relative_change"
3,128,TRUE,49,0.00238680346075426,0.00493419731537282,1e-07,"case_relative_change"
1,324,TRUE,50,0.00204183220135076,0.00422104422588818,1e-07,"case_relative_change"
2,243,TRUE,50,0.00204183220135076,0.00422104422588818,1e-07,"case_relative_change"
3,108,TRUE,50,0.00204183220135076,0.00422104422588818,1e-07,"case_relative_change"
1,341,TRUE,51,0.0017467205855129,0.00361096511106137,1e-07,"case_relative_change"
2,273,TRUE,51,0.0017467205855129,0.00361096511106137,1e-07,"case_relative_change"
3,106,TRUE,51,0.0017467205855129,0.00361096511106137,1e-07,"case_relative_change"
1,455,TRUE,52,0.00149426226201944,0.00308906240624825,1e-07,"case_relative_change"
2,400,TRUE,52,0.00149426226201944,0.00308906240624825,1e-07,"case_relative_change"
3,66,TRUE,52,0.00149426226201944,0.00308906240624825,1e-07,"case_relative_change"
1,374,TRUE,53,0.00127829243338299,0.00264259173273804,1e-07,"case_relative_change"
2,438,TRUE,53,0.00127829243338299,0.00264259173273804,1e-07,"case_relative_change"
3,59,TRUE,53,0.00127829243338299,0.00264259173273804,1e-07,"case_relative_change"
1,383,TRUE,54,0.00109353731722829,0.0022606506918767,1e-07,"case_relative_change"
2,219,TRUE,54,0.00109353731722829,0.0022606506918767,1e-07,"case_relative_change"
3,75,TRUE,54,0.00109353731722829,0.0022606506918767,1e-07,"case_relative_change"
1,416,TRUE,55,0.000935485365430906,0.00193391263863052,1e-07,"case_relative_change"
2,194,TRUE,55,0.000935485365430906,0.00193391263863052,1e-07,"case_relative_change"
3,82,TRUE,55,0.000935485365430906,0.00193391263863052,1e-07,"case_relative_change"
1,423,TRUE,56,0.000800277096307539,0.00165439893358759,1e-07,"case_relative_change"
2,262,TRUE,56,0.000800277096307539,0.00165439893358759,1e-07,"case_relative_change"
3,88,TRUE,56,0.000800277096307539,0.00165439893358759,1e-07,"case_relative_change"
1,432,TRUE,57,0.000684610849662435,0.00141528411200309,1e-07,"case_relative_change"
2,250,TRUE,57,0.000684610849662435,0.00141528411200309,1e-07,"case_relative_change"
1,444,TRUE,58,0.000585662163315752,0.00121072921229753,1e-07,"case_relative_change"
2,232,TRUE,58,0.000585662163315752,0.00121072921229753,1e-07,"case_relative_change"
1,437,TRUE,59,0.000501014802363725,0.00103573919404487,1e-07,"case_relative_change"
2,195,TRUE,59,0.000501014802363725,0.00103573919404487,1e-07,"case_relative_change"
1,415,TRUE,60,0.000428601756969282,0.00088604096373046,1e-07,"case_relative_change"
2,416,TRUE,60,0.000428601756969282,0.00088604096373046,1e-07,"case_relative_change"
