"outer_iter","sub_attempt","admm_tol","line_search_halvings","line_search_success","inner_iters","inner_converged","path_index","lambda_gamma","lambda_Omega","solver_tol","case"
13,1,1e-05,0,TRUE,1,TRUE,18,0.301655726463164,0.623607640995718,1e-04,"case_norm_mode"
1,1,1e-05,0,TRUE,62,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
2,1,1e-05,0,TRUE,39,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
3,1,1e-05,0,TRUE,26,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
4,1,1e-05,0,TRUE,15,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
5,1,1e-05,0,TRUE,3,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
6,1,1e-05,2,TRUE,4,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
7,1,1e-05,0,TRUE,3,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
8,1,1e-05,2,TRUE,2,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
9,1,1e-05,2,TRUE,1,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
10,1,1e-05,0,TRUE,1,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
11,1,1e-05,0,TRUE,1,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
12,1,1e-05,0,TRUE,1,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
13,1,1e-05,3,TRUE,1,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
14,1,1e-05,3,TRUE,1,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
15,1,1e-05,1,TRUE,1,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
16,1,1e-05,0,TRUE,1,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
17,1,1e-05,4,FALSE,1,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
17,2,1e-06,0,TRUE,10,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
18,1,1e-05,4,FALSE,1,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
18,2,1e-06,0,TRUE,15,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
19,1,1e-05,4,FALSE,1,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
19,2,1e-06,3,TRUE,5,TRUE,19,0.258056595837054,0.533475915939497,1e-04,"case_norm_mode"
