"inner_iter","inner_training_loss","r_norm","s_norm","residual_sum","eps_pri","eps_dual","primal_dual_gap","progress_proxy","admm_tol_target","rho","sub_stop_mode","omega_stop_mode","omega_stop_metric","outer_iter","sub_attempt","direction_norm_fro","path_index","lambda_gamma","lambda_Omega","solver_tol","case"
1,138.087008898964,0.107727013222571,0.0173246674650664,0.125051680687637,7.10633520177595e-09,7.10633520177595e-09,15159292.4009057,NA,1e-10,8,"residual_plus_proxy","duality_gap",0,1,3,0.00653110020509883,1,4.28601756969282,8.86040963730461,1e-07,"case_oracle_change"
2,138.086754365385,0.0918893923075794,0.0142529459328987,0.106142338240478,7.10633520177595e-09,7.10633520177595e-09,12930630.1628743,1.84328403774146e-06,1e-10,8,"residual_plus_proxy","duality_gap",0,1,3,0.00653110020509883,1,4.28601756969282,8.86040963730461,1e-07,"case_oracle_change"
3,138.086569389978,0.0787322217645814,0.0118632058899048,0.0905954276544862,7.10633520177595e-09,7.10633520177595e-09,11079159.5849441,1.33955938197187e-06,1e-10,8,"residual_plus_proxy","duality_gap",0,1,3,0.00653110020509883,1,4.28601756969282,8.86040963730461,1e-07,"case_oracle_change"
4,138.086433628694,0.0677007054120154,0.00995507992928267,0.0776557853412981,7.10633520177595e-09,7.10633520177595e-09,9526810.02088057,9.83160668495611e-07,1e-10,8,"residual_plus_proxy","duality_gap",0,1,3,0.00653110020509883,1,4.28601756969282,8.86040963730461,1e-07,"case_oracle_change"
5,138.086333197296,0.058393798594309,0.00840544018173887,0.0667992387760479,7.10633520177595e-09,7.10633520177595e-09,8217146.6636862,7.27308213746695e-07,1e-10,8,"residual_plus_proxy","duality_gap",0,1,3,0.00653110020509883,1,4.28601756969282,8.86040963730461,1e-07,"case_oracle_change"
1,138.086168455812,0.17008763858917,1.30169627530146,1.47178391389063,7.10633520177595e-07,7.10633520177595e-07,1831740.60657335,NA,1e-08,8,"residual_plus_proxy","duality_gap",0,1,1,0.0862191029123764,2,3.66654767904032,7.57979029781112,1e-07,"case_oracle_change"
2,138.03850774164,0.0470023212938487,0.414638947663789,0.461641268957638,7.10633520177595e-07,7.10633520177595e-07,583477.891051588,0.000345151977965669,1e-08,8,"residual_plus_proxy","duality_gap",0,1,1,0.0862191029123764,2,3.66654767904032,7.57979029781112,1e-07,"case_oracle_change"
3,138.032575419765,0.0389145887276899,0.144799314399838,0.183713903127528,7.10633520177595e-07,7.10633520177595e-07,203760.884180712,4.29758476236037e-05,1e-08,8,"residual_plus_proxy","duality_gap",0,1,1,0.0862191029123764,2,3.66654767904032,7.57979029781112,1e-07,"case_oracle_change"
4,138.03175154521,0.0334208250996021,0.0524380681776328,0.0858588932772349,7.10633520177595e-07,7.10633520177595e-07,73790.5920403641,5.96869653326022e-06,1e-08,8,"residual_plus_proxy","duality_gap",0,1,1,0.0862191029123764,2,3.66654767904032,7.57979029781112,1e-07,"case_oracle_change"
5,138.031607918602,0.029031456379037,0.020130872416706,0.049162328795743,7.10633520177595e-07,7.10633520177595e-07,40852.92285647,1.04053311150949e-06,1e-08,8,"residual_plus_proxy","duality_gap",0,1,1,0.0862191029123764,2,3.66654767904032,7.57979029781112,1e-07,"case_oracle_change"
1,137.726022602676,0.363830668592273,2.89455229865062,3.25838296724289,7.10633520177595e-07,7.10633520177595e-07,4073199.780848,NA,1e-08,8,"residual_plus_proxy","duality_gap",0,1,1,1.07991303575293,3,3.13661147302283,6.4842623886032,1e-07,"case_oracle_change"
2,137.56385429755,0.0440317451189577,0.770394809409711,0.814426554528669,7.10633520177595e-07,7.10633520177595e-07,1084095.79274727,0.00117747032885631,1e-08,8,"residual_plus_proxy","duality_gap",0,1,1,1.07991303575293,3,3.13661147302283,6.4842623886032,1e-07,"case_oracle_change"
3,138.102276472791,1.21527001424074,1.35658487350963,2.57185488775037,7.10633520177595e-07,7.10633520177595e-07,1908979.57243926,0.0039139800057976,1e-08,4,"residual_plus_proxy","duality_gap",0,1,1,1.07991303575293,3,3.13661147302283,6.4842623886032,1e-07,"case_oracle_change"
4,138.100265509301,0.882566672870103,0.0311877373342982,0.913754410204401,7.10633520177595e-07,7.10633520177595e-07,1241943.48818437,1.45614072504678e-05,1e-08,4,"residual_plus_proxy","duality_gap",0,1,1,1.07991303575293,3,3.13661147302283,6.4842623886032,1e-07,"case_oracle_change"
5,143.064193085724,1.67960695970968,8.97970247984421,10.6593094395539,7.10633520177595e-07,7.10633520177595e-07,12636193.2344538,0.0359443738802084,1e-08,8,"residual_plus_proxy","duality_gap",0,1,1,1.07991303575293,3,3.13661147302283,6.4842623886032,1e-07,"case_oracle_change"
1,138.245068091019,0.567671847310501,1.12034111127996,1.68801295859046,7.10633520177595e-07,7.10633520177595e-07,1576538.51031397,NA,1e-08,8,"residual_plus_proxy","duality_gap",0,1,1,0.22575944571381,4,2.68326840230086,5.54707413691853,1e-07,"case_oracle_change"
2,136.635874251697,0.179351721691027,2.53887339753039,2.71822511922142,7.10633520177595e-07,7.10633520177595e-07,3572690.17776687,0.0116401536889695,1e-08,8,"residual_plus_proxy","duality_gap",0,1,1,0.22575944571381,4,2.68326840230086,5.54707413691853,1e-07,"case_oracle_change"
3,138.252576679805,1.33654784243402,3.01329107866409,4.34983892109811,7.10633520177595e-07,7.10633520177595e-07,4240288.40901149,0.011832195877999,1e-08,4,"residual_plus_proxy","duality_gap",0,1,1,0.22575944571381,4,2.68326840230086,5.54707413691853,1e-07,"case_oracle_change"
4,138.160188557572,0.853025911364983,0.129823446174246,0.982849357539229,7.10633520177595e-07,7.10633520177595e-07,1200373.87365544,0.000668256060403279,1e-08,4,"residual_plus_proxy","duality_gap",0,1,1,0.22575944571381,4,2.68326840230086,5.54707413691853,1e-07,"case_oracle_change"
5,137.792713137376,0.636955070072808,0.450859498004052,1.08781456807686,7.10633520177595e-07,7.10633520177595e-07,896320.046813478,0.00265977792903415,1e-08,4,"residual_plus_proxy","duality_gap",0,1,1,0.22575944571381,4,2.68326840230086,5.54707413691853,1e-07,"case_oracle_change"
1,136.884142668507,0.441024468736696,0.9697164021004,1.4107408708371,7.10633520177595e-08,7.10633520177595e-08,13645801.5920507,NA,1e-09,4,"residual_plus_proxy","duality_gap",0,1,2,0.23699595368998,4,2.68326840230086,5.54707413691853,1e-07,"case_oracle_change"
2,136.537273768664,0.340437489860262,0.554226604188134,0.894664094048396,7.10633520177595e-08,7.10633520177595e-08,7799049.55861957,0.00253403274536535,1e-09,4,"residual_plus_proxy","duality_gap",0,1,2,0.23699595368998,4,2.68326840230086,5.54707413691853,1e-07,"case_oracle_change"
3,136.41191888437,0.281832282895306,0.33451676239862,0.616349045293926,7.10633520177595e-08,7.10633520177595e-08,4707303.4538959,0.00091810009701885,1e-09,4,"residual_plus_proxy","duality_gap",0,1,2,0.23699595368998,4,2.68326840230086,5.54707413691853,1e-07,"case_oracle_change"
4,136.378570253943,0.24291097706145,0.143670063424135,0.386581040485585,7.10633520177595e-08,7.10633520177595e-08,3418231.34096946,0.000244470063167172,1e-09,4,"residual_plus_proxy","duality_gap",0,1,2,0.23699595368998,4,2.68326840230086,5.54707413691853,1e-07,"case_oracle_change"
5,136.36159824918,0.212416015292975,0.0940530881842985,0.306469103477274,7.10633520177595e-08,7.10633520177595e-08,2989107.73643059,0.00012444773934915,1e-09,4,"residual_plus_proxy","duality_gap",0,1,2,0.23699595368998,4,2.68326840230086,5.54707413691853,1e-07,"case_oracle_change"
1,136.348266154097,0.18679381608584,0.0946687113510876,0.281462527436928,7.10633520177595e-07,7.10633520177595e-07,262855.340737598,NA,1e-08,4,"residual_plus_proxy","duality_gap",0,2,1,0.131808955799056,4,2.68326840230086,5.54707413691853,1e-07,"case_oracle_change"
2,136.340394508201,0.166664142113395,0.0486687414321997,0.215332883545595,7.10633520177595e-07,7.10633520177595e-07,234528.962371131,5.77319104784906e-05,1e-08,4,"residual_plus_proxy","duality_gap",0,2,1,0.131808955799056,4,2.68326840230086,5.54707413691853,1e-07,"case_oracle_change"
3,136.333258039204,0.149241017065125,0.0459134357084289,0.195154452773554,7.10633520177595e-07,7.10633520177595e-07,210011.226360148,5.23430273354065e-05,1e-08,4,"residual_plus_proxy","duality_gap",0,2,1,0.131808955799056,4,2.68326840230086,5.54707413691853,1e-07,"case_oracle_change"
4,136.328567375354,0.134229936384167,0.0346390825839501,0.168869018968117,7.10633520177595e-07,7.10633520177595e-07,188887.707338407,3.44058663184213e-05,1e-08,4,"residual_plus_proxy","duality_gap",0,2,1,0.131808955799056,4,2.68326840230086,5.54707413691853,1e-07,"case_oracle_change"
5,136.325488634668,0.12124609984717,0.0242649458800688,0.145511045727239,7.10633520177595e-07,7.10633520177595e-07,170616.916321186,2.25832394812158e-05,1e-08,4,"residual_plus_proxy","duality_gap",0,2,1,0.131808955799056,4,2.68326840230086,5.54707413691853,1e-07,"case_oracle_change"
1,135.950338630071,0.840033403650915,3.3507473718897,4.19078077554062,7.10633520177595e-07,7.10633520177595e-07,4715155.24774614,NA,1e-08,4,"residual_plus_proxy","duality_gap",0,1,1,2.0841691084846,5,2.29544825067144,4.74534027718437,1e-07,"case_oracle_change"
2,134.312615604014,0.100500157693675,1.50404030110049,1.60454045879417,7.10633520177595e-07,7.10633520177595e-07,2116478.12605943,0.0120464799320084,1e-08,4,"residual_plus_proxy","duality_gap",0,1,1,2.0841691084846,5,2.29544825067144,4.74534027718437,1e-07,"case_oracle_change"
3,138.635631477191,1.63638992026525,1.87309112491167,3.50948104517692,7.10633520177595e-07,7.10633520177595e-07,2635804.6330879,0.0321862235631118,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,2.0841691084846,5,2.29544825067144,4.74534027718437,1e-07,"case_oracle_change"
4,138.41583085127,1.25779392436963,0.0831352619575749,1.34092918632721,7.10633520177595e-07,7.10633520177595e-07,1769961.43392631,0.00158545551082142,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,2.0841691084846,5,2.29544825067144,4.74534027718437,1e-07,"case_oracle_change"
5,154.750423288555,2.68870239770265,10.0074400523009,12.6961424500035,7.10633520177595e-07,7.10633520177595e-07,14082420.499669,0.118011013168266,1e-08,4,"residual_plus_proxy","duality_gap",0,1,1,2.0841691084846,5,2.29544825067144,4.74534027718437,1e-07,"case_oracle_change"
1,135.511178609837,0.216541677909387,4.77104460263679,4.98758628054618,7.10633520177595e-07,7.10633520177595e-07,6713790.53642792,NA,1e-08,4,"residual_plus_proxy","duality_gap",0,2,1,2.56722650582194,5,2.29544825067144,4.74534027718437,1e-07,"case_oracle_change"
2,139.145888228653,1.71425509230161,2.68885100354527,4.40310609584688,7.10633520177595e-07,7.10633520177595e-07,3783737.92848007,0.0268222124263313,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,2.56722650582194,5,2.29544825067144,4.74534027718437,1e-07,"case_oracle_change"
3,138.620502096592,1.21017192618026,0.153558504159225,1.36373043033948,7.10633520177595e-07,7.10633520177595e-07,1702947.99192391,0.00377579344060315,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,2.56722650582194,5,2.29544825067144,4.74534027718437,1e-07,"case_oracle_change"
4,138.434455877261,1.02426490065491,0.068971292420412,1.09323619307532,7.10633520177595e-07,7.10633520177595e-07,1441340.53850842,0.0013421262837567,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,2.56722650582194,5,2.29544825067144,4.74534027718437,1e-07,"case_oracle_change"
5,181.91343141416,3.75325164419904,12.9401789271888,16.6934305713878,7.10633520177595e-07,7.10633520177595e-07,18209356.2430814,0.314076255520144,1e-08,4,"residual_plus_proxy","duality_gap",0,2,1,2.56722650582194,5,2.29544825067144,4.74534027718437,1e-07,"case_oracle_change"
1,139.180745109088,0.90459094074581,3.76274768793591,4.66733862868172,7.10633520177595e-07,7.10633520177595e-07,5294920.06934257,NA,1e-08,4,"residual_plus_proxy","duality_gap",0,1,1,0.590153169242183,6,1.96368081068312,4.05948321411427,1e-07,"case_oracle_change"
2,132.226746594766,0.29139703918412,3.26996850676609,3.56136554595021,7.10633520177595e-07,7.10633520177595e-07,4601483.625412,0.0499637971392614,1e-08,4,"residual_plus_proxy","duality_gap",0,1,1,0.590153169242183,6,1.96368081068312,4.05948321411427,1e-07,"case_oracle_change"
3,139.480560830989,1.91803367641902,3.16638394442386,5.08441762084288,7.10633520177595e-07,7.10633520177595e-07,4455719.93794009,0.0548589027789765,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.590153169242183,6,1.96368081068312,4.05948321411427,1e-07,"case_oracle_change"
4,138.761393261391,1.30411668201489,0.189296681224267,1.49341336323916,7.10633520177595e-07,7.10633520177595e-07,1835146.59101498,0.00515604156818198,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.590153169242183,6,1.96368081068312,4.05948321411427,1e-07,"case_oracle_change"
5,136.611634998541,0.958101758259915,0.644925687122456,1.60302744538237,7.10633520177595e-07,7.10633520177595e-07,1348236.0894269,0.0154924811024382,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.590153169242183,6,1.96368081068312,4.05948321411427,1e-07,"case_oracle_change"
1,133.733716499716,0.635871727281085,0.95670148921326,1.59257321649435,7.10633520177595e-08,7.10633520177595e-08,13462656.3770053,NA,1e-09,2,"residual_plus_proxy","duality_gap",0,1,2,0.29456887994362,6,1.96368081068312,4.05948321411427,1e-07,"case_oracle_change"
2,132.565733382977,0.476778967228547,0.565583766546251,1.0423627337748,7.10633520177595e-08,7.10633520177595e-08,7958866.98962505,0.00873364733523833,1e-09,2,"residual_plus_proxy","duality_gap",0,1,2,0.29456887994362,6,1.96368081068312,4.05948321411427,1e-07,"case_oracle_change"
3,132.067105029762,0.379970615737742,0.338250192734986,0.718220808472729,7.10633520177595e-08,7.10633520177595e-08,5346927.84605465,0.00376136683659177,1e-09,2,"residual_plus_proxy","duality_gap",0,1,2,0.29456887994362,6,1.96368081068312,4.05948321411427,1e-07,"case_oracle_change"
4,131.869144545796,0.330757404444472,0.202149884837694,0.532907289282166,7.10633520177595e-08,7.10633520177595e-08,4654401.9533699,0.00149893861852484,1e-09,2,"residual_plus_proxy","duality_gap",0,1,2,0.29456887994362,6,1.96368081068312,4.05948321411427,1e-07,"case_oracle_change"
5,131.732642199762,0.292269483520123,0.144575753042631,0.436845236562755,7.10633520177595e-08,7.10633520177595e-08,4112801.82008698,0.00103513484147093,1e-09,2,"residual_plus_proxy","duality_gap",0,1,2,0.29456887994362,6,1.96368081068312,4.05948321411427,1e-07,"case_oracle_change"
1,131.640339160303,0.276695333875998,0.136681510231013,0.413376844107011,7.10633520177595e-07,7.10633520177595e-07,389364.315106961,NA,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.212562210956373,6,1.96368081068312,4.05948321411427,1e-07,"case_oracle_change"
2,131.590846052389,0.255220343460901,0.0731597392118443,0.328380082672745,7.10633520177595e-07,7.10633520177595e-07,359144.814048624,0.000375972199930456,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.212562210956373,6,1.96368081068312,4.05948321411427,1e-07,"case_oracle_change"
3,131.563305771549,0.237656736692831,0.0392191141880066,0.276875850880838,7.10633520177595e-07,7.10633520177595e-07,334429.392851379,0.000209287208542011,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.212562210956373,6,1.96368081068312,4.05948321411427,1e-07,"case_oracle_change"
4,131.543458377791,0.222630726547119,0.0244143813202469,0.247045107867366,7.10633520177595e-07,7.10633520177595e-07,313284.865160148,0.000150858125997546,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.212562210956373,6,1.96368081068312,4.05948321411427,1e-07,"case_oracle_change"
5,131.52687263429,0.209107060334707,0.0197332919585597,0.228840352293267,7.10633520177595e-07,7.10633520177595e-07,294254.428474538,0.000126085657967276,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.212562210956373,6,1.96368081068312,4.05948321411427,1e-07,"case_oracle_change"
1,335281786.580528,5.70232765613314,17.4802252570229,23.182552913156,7.10633520177595e-07,7.10633520177595e-07,24598087.1443475,NA,1e-08,4,"residual_plus_proxy","duality_gap",0.391800738402195,1,1,0.290980205552091,7,1.67986462997683,3.47275495603733,1e-07,"case_oracle_change"
2,171.653821888697,0.97119708123228,9.86036007551612,10.8315571567484,7.10633520177595e-07,7.10633520177595e-07,13875450.2785795,0.999999488031176,1e-08,4,"residual_plus_proxy","duality_gap",0.400082402439809,1,1,0.290980205552091,7,1.67986462997683,3.47275495603733,1e-07,"case_oracle_change"
3,140.849791716506,2.51482888803893,5.92696379769305,8.44179268573198,7.10633520177595e-07,7.10633520177595e-07,8340394.35152431,0.179454379944795,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.290980205552091,7,1.67986462997683,3.47275495603733,1e-07,"case_oracle_change"
4,136.122326803221,1.18855390995591,0.813452109899928,2.00200601985584,7.10633520177595e-07,7.10633520177595e-07,1672527.22564913,0.0335638757833619,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.290980205552091,7,1.67986462997683,3.47275495603733,1e-07,"case_oracle_change"
5,130.437352310046,0.616866072980993,1.41843504554655,2.03530111852754,7.10633520177595e-07,7.10633520177595e-07,1996014.83081191,0.0417637181694169,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,0.290980205552091,7,1.67986462997683,3.47275495603733,1e-07,"case_oracle_change"
1,128.80278521452,0.377095024313253,0.743710993639403,1.12080601795266,7.10633520177595e-08,7.10633520177595e-08,10465464.5822722,NA,1e-09,2,"residual_plus_proxy","duality_gap",0,1,2,0.444576610916571,7,1.67986462997683,3.47275495603733,1e-07,"case_oracle_change"
2,128.275464414548,0.256295046934763,0.383064923801322,0.639359970736085,7.10633520177595e-08,7.10633520177595e-08,5390470.79717813,0.00409401705943969,1e-09,2,"residual_plus_proxy","duality_gap",0,1,2,0.444576610916571,7,1.67986462997683,3.47275495603733,1e-07,"case_oracle_change"
3,128.093179875934,0.20635192231765,0.212373050245441,0.418724972563091,7.10633520177595e-08,7.10633520177595e-08,2988503.13439151,0.00142103978689055,1e-09,2,"residual_plus_proxy","duality_gap",0,1,2,0.444576610916571,7,1.67986462997683,3.47275495603733,1e-07,"case_oracle_change"
4,128.052971634352,0.187589035469475,0.0652614783199829,0.252850513789458,7.10633520177595e-08,7.10633520177595e-08,2639743.69549292,0.000313898379450994,1e-09,2,"residual_plus_proxy","duality_gap",0,1,2,0.444576610916571,7,1.67986462997683,3.47275495603733,1e-07,"case_oracle_change"
5,128.02949323445,0.171311949832819,0.0455958245761255,0.216907774408945,7.10633520177595e-08,7.10633520177595e-08,2410693.34570661,0.000183349121868347,1e-09,2,"residual_plus_proxy","duality_gap",0,1,2,0.444576610916571,7,1.67986462997683,3.47275495603733,1e-07,"case_oracle_change"
1,127.990622011054,0.152069425934225,0.0847405957304394,0.236810021664664,7.10633520177595e-07,7.10633520177595e-07,213991.349431731,NA,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.318222386117236,7,1.67986462997683,3.47275495603733,1e-07,"case_oracle_change"
2,127.9706760862,0.140869872784205,0.0333032301674656,0.17417310295167,7.10633520177595e-07,7.10633520177595e-07,198231.39323487,0.000155838955540784,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.318222386117236,7,1.67986462997683,3.47275495603733,1e-07,"case_oracle_change"
3,127.958092634005,0.131480184785626,0.0198150516485175,0.151295236434144,7.10633520177595e-07,7.10633520177595e-07,185018.270391703,9.83307471685121e-05,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.318222386117236,7,1.67986462997683,3.47275495603733,1e-07,"case_oracle_change"
4,127.948154828799,0.123166582261064,0.0165563082833646,0.139722890544429,7.10633520177595e-07,7.10633520177595e-07,173319.409743413,7.766453063754e-05,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.318222386117236,7,1.67986462997683,3.47275495603733,1e-07,"case_oracle_change"
5,127.939695134835,0.11571543692119,0.0161655103130551,0.131880947234245,7.10633520177595e-07,7.10633520177595e-07,162834.194610285,6.61181396137933e-05,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.318222386117236,7,1.67986462997683,3.47275495603733,1e-07,"case_oracle_change"
1,127.829089310247,1.21881283567546,2.46506755162972,3.68388038730517,7.10633520177595e-07,7.10633520177595e-07,3468830.95384196,NA,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,3.43590405660064,8,1.4370691813531,2.97082814451621,1e-07,"case_oracle_change"
2,123.979441126781,0.123929771764273,1.2561724883929,1.38010226015717,7.10633520177595e-07,7.10633520177595e-07,1767679.75718197,0.030115587963881,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,3.43590405660064,8,1.4370691813531,2.97082814451621,1e-07,"case_oracle_change"
3,142.716759325652,2.55753487864627,2.03674850665298,4.59428338529925,7.10633520177595e-07,7.10633520177595e-07,3598950.5223552,0.151132462193548,1e-08,1,"residual_plus_proxy","duality_gap",0,1,1,3.43590405660064,8,1.4370691813531,2.97082814451621,1e-07,"case_oracle_change"
4,141.008096274222,1.93934826589323,0.135315297513008,2.07466356340624,7.10633520177595e-07,7.10633520177595e-07,2729041.35651885,0.0119724064609034,1e-08,1,"residual_plus_proxy","duality_gap",0,1,1,3.43590405660064,8,1.4370691813531,2.97082814451621,1e-07,"case_oracle_change"
5,187.925196175157,4.38781297561762,9.4214541046989,13.8092670803165,7.10633520177595e-07,7.10633520177595e-07,13257823.9517106,0.332726284097147,1e-08,2,"residual_plus_proxy","duality_gap",0,1,1,3.43590405660064,8,1.4370691813531,2.97082814451621,1e-07,"case_oracle_change"
1,125.704131858508,0.373926558343274,4.14817793729197,4.52210449563524,7.10633520177595e-07,7.10633520177595e-07,5837295.62356599,NA,1e-08,2,"residual_plus_proxy","duality_gap",0,2,1,0.863709953771967,8,1.4370691813531,2.97082814451621,1e-07,"case_oracle_change"
2,143.94692393823,2.82682555043468,2.71946832900838,5.54629387944306,7.10633520177595e-07,7.10633520177595e-07,3977895.0333334,0.145124840448811,1e-08,1,"residual_plus_proxy","duality_gap",0,2,1,0.863709953771967,8,1.4370691813531,2.97082814451621,1e-07,"case_oracle_change"
3,141.298560046206,1.95336315500315,0.197486279598702,2.15084943460185,7.10633520177595e-07,7.10633520177595e-07,2748763.03965367,0.0183981971935765,1e-08,1,"residual_plus_proxy","duality_gap",0,2,1,0.863709953771967,8,1.4370691813531,2.97082814451621,1e-07,"case_oracle_change"
4,136.28099452583,1.43600381721214,0.552403120247753,1.98840693745989,7.10633520177595e-07,7.10633520177595e-07,2020737.52002757,0.0355103797146686,1e-08,1,"residual_plus_proxy","duality_gap",0,2,1,0.863709953771967,8,1.4370691813531,2.97082814451621,1e-07,"case_oracle_change"
5,130.290520934719,0.95595417225997,0.736544968903728,1.6924991411637,7.10633520177595e-07,7.10633520177595e-07,1345214.01695359,0.043956779240964,1e-08,1,"residual_plus_proxy","duality_gap",0,2,1,0.863709953771967,8,1.4370691813531,2.97082814451621,1e-07,"case_oracle_change"
1,127.5754045721,0.709982592966285,0.463175273314636,1.17315786628092,7.10633520177595e-08,7.10633520177595e-08,9990840.18424649,NA,1e-09,1,"residual_plus_proxy","duality_gap",0,2,2,0.236910152533578,8,1.4370691813531,2.97082814451621,1e-07,"case_oracle_change"
2,126.104423676715,0.547248654594025,0.298421792471185,0.84567044706521,7.10633520177595e-08,7.10633520177595e-08,7700856.19458623,0.0115302859537703,1e-09,1,"residual_plus_proxy","duality_gap",0,2,2,0.236910152533578,8,1.4370691813531,2.97082814451621,1e-07,"case_oracle_change"
3,125.366125865436,0.450014266417204,0.214014745445958,0.664029011863162,7.10633520177595e-08,7.10633520177595e-08,6332578.65889496,0.00585465433926501,1e-09,1,"residual_plus_proxy","duality_gap",0,2,2,0.236910152533578,8,1.4370691813531,2.97082814451621,1e-07,"case_oracle_change"
4,124.972799497104,0.398734149175086,0.125886674334575,0.524620823509661,7.10633520177595e-08,7.10633520177595e-08,5610967.36719425,0.00313742141760148,1e-09,1,"residual_plus_proxy","duality_gap",0,2,2,0.236910152533578,8,1.4370691813531,2.97082814451621,1e-07,"case_oracle_change"
5,124.788400859283,0.369274343678318,0.0691590961706502,0.438433439848968,7.10633520177595e-08,7.10633520177595e-08,5196410.43087909,0.00147551017951944,1e-09,1,"residual_plus_proxy","duality_gap",0,2,2,0.236910152533578,8,1.4370691813531,2.97082814451621,1e-07,"case_oracle_change"
1,130.17851649109,2.09658016089841,2.08154112485018,4.17812128574859,7.10633520177595e-07,7.10633520177595e-07,2950297.30707673,NA,1e-08,1,"residual_plus_proxy","duality_gap",0,1,1,0.522568035016951,9,1.22936562574292,2.54144619357784,1e-07,"case_oracle_change"
