"path_index","lambda_gamma","lambda_Omega","method","outer_iters","inner_iters_total","converged","stop_reason","elapsed_sec","final_loss","solver_tol","case"
26,0.0865244192055192,0.178870428159656,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.57695698738098,54.8442319544161,1e-04,"case_norm_mode"
27,0.0740188072633227,0.153017793920229,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.56032299995422,52.3799684923362,1e-04,"case_norm_mode"
28,0.0633206657610876,0.130901711910223,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.50195622444153,50.066659886352,1e-04,"case_norm_mode"
29,0.054168756032011,0.111982127973692,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.69154596328735,47.894601579408,1e-04,"case_norm_mode"
30,0.0463395969512803,0.0957970434650741,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.50256109237671,45.8607393206881,1e-04,"case_norm_mode"
31,0.03964200773483,0.0819512336719061,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.48861813545227,43.9639305124347,1e-04,"case_norm_mode"
32,0.0339124394823833,0.0701065967948781,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.41921591758728,42.2016395784086,1e-04,"case_norm_mode"
33,0.0290109814653977,0.059973897816312,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.38372588157654,40.5718485974503,1e-04,"case_norm_mode"
34,0.0248179446371843,0.0513057056500027,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.48325490951538,39.0713241974887,1e-04,"case_norm_mode"
35,0.021230938937691,0.0438903511041895,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.42297220230103,37.6981417031016,1e-04,"case_norm_mode"
36,0.0181623730234537,0.0375467581167345,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.39118003845215,36.4482759178876,1e-04,"case_norm_mode"
37,0.0155373153684439,0.0321200220460756,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.38018894195557,35.3166395999333,1e-04,"case_norm_mode"
38,0.0132916645058849,0.0274776270439327,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.43604588508606,34.2972621342457,1e-04,"case_norm_mode"
39,0.0113705837300447,0.0235062101415248,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.4257709980011,33.3824881137591,1e-04,"case_norm_mode"
40,0.00972716203487634,0.0201087930312938,"Prox-Gradient",5000,NA,FALSE,"max_iter reached",2.39064693450928,32.5642450482337,1e-04,"case_norm_mode"
41,0.00832126859087539,0.0172024139468184,"Prox-Gradient",4713,NA,TRUE,"PG stop modes reached: l2_step_norm",2.28412413597107,31.8344315103083,1e-04,"case_norm_mode"
42,0.0071185727875427,0.0147161018136279,"Prox-Gradient",3502,NA,TRUE,"PG stop modes reached: l2_step_norm",1.68399810791016,31.1867262562216,1e-04,"case_norm_mode"
43,0.00608970591180167,0.0125891432015631,"Prox-Gradient",4178,NA,TRUE,"PG stop modes reached: l2_step_norm",2.03808379173279,30.6062938018328,1e-04,"case_norm_mode"
44,0.00520954399133618,0.0107695997592715,"Prox-Gradient",4722,NA,TRUE,"PG stop modes reached: l2_step_norm",2.28455305099487,30.0876441376307,1e-04,"case_norm_mode"
45,0.00445659429055048,0.00921303992796748,"Prox-Gradient",2802,NA,TRUE,"PG stop modes reached: l2_step_norm",1.3567419052124,29.630946431741,1e-04,"case_norm_mode"
46,0.0038124704779531,0.00788145396408534,"Prox-Gradient",3564,NA,TRUE,"PG stop modes reached: l2_step_norm",1.6750180721283,29.2199628853012,1e-04,"case_norm_mode"
47,0.00326144364904004,0.00674232577668861,"Prox-Gradient",2926,NA,TRUE,"PG stop modes reached: l2_step_norm",1.43677687644958,28.8556266704832,1e-04,"case_norm_mode"
48,0.00279005824107379,0.00576783891476746,"Prox-Gradient",2996,NA,TRUE,"PG stop modes reached: l2_step_norm",1.41097187995911,28.5300928472323,1e-04,"case_norm_mode"
49,0.00238680346075426,0.00493419731537282,"Prox-Gradient",2904,NA,TRUE,"PG stop modes reached: l2_step_norm",1.36721301078796,28.2405167561101,1e-04,"case_norm_mode"
50,0.00204183220135076,0.00422104422588818,"Prox-Gradient",2806,NA,TRUE,"PG stop modes reached: l2_step_norm",1.40813803672791,27.9834821623502,1e-04,"case_norm_mode"
51,0.0017467205855129,0.00361096511106137,"Prox-Gradient",2696,NA,TRUE,"PG stop modes reached: l2_step_norm",1.2757728099823,27.7558850530645,1e-04,"case_norm_mode"
52,0.00149426226201944,0.00308906240624825,"Prox-Gradient",2720,NA,TRUE,"PG stop modes reached: l2_step_norm",1.32043981552124,27.5542990677379,1e-04,"case_norm_mode"
53,0.00127829243338299,0.00264259173273804,"Prox-Gradient",3626,NA,TRUE,"PG stop modes reached: l2_step_norm",1.74111795425415,27.3731693174358,1e-04,"case_norm_mode"
54,0.00109353731722829,0.0022606506918767,"Prox-Gradient",1670,NA,TRUE,"PG stop modes reached: l2_step_norm",0.823949098587036,27.2207914672575,1e-04,"case_norm_mode"
55,0.000935485365430906,0.00193391263863052,"Prox-Gradient",1394,NA,TRUE,"PG stop modes reached: l2_step_norm",0.732837200164795,27.0877556841766,1e-04,"case_norm_mode"
56,0.000800277096307539,0.00165439893358759,"Prox-Gradient",1218,NA,TRUE,"PG stop modes reached: l2_step_norm",0.586987018585205,26.9716226442958,1e-04,"case_norm_mode"
57,0.000684610849662435,0.00141528411200309,"Prox-Gradient",1056,NA,TRUE,"PG stop modes reached: l2_step_norm",0.502858877182007,26.8704906101313,1e-04,"case_norm_mode"
58,0.000585662163315752,0.00121072921229753,"Prox-Gradient",1008,NA,TRUE,"PG stop modes reached: l2_step_norm",0.51640796661377,26.7820538730921,1e-04,"case_norm_mode"
59,0.000501014802363725,0.00103573919404487,"Prox-Gradient",100,NA,TRUE,"PG stop modes reached: l2_step_norm",0.0498099327087402,26.7103898988124,1e-04,"case_norm_mode"
60,0.000428601756969282,0.00088604096373046,"Prox-Gradient",100,NA,TRUE,"PG stop modes reached: l2_step_norm",0.0495650768280029,26.6481441952866,1e-04,"case_norm_mode"
